refund_id,payment_id,amount,ts
REF029616,PAY098141,2007,2026-08-23T14:00:00
REF029617,PAY098144,756,2026-08-08T10:00:00
REF029618,PAY098149,250,2026-08-19T23:00:00
REF029619,PAY098159,872,2026-08-09T07:00:00
REF029620,PAY098160,1449,2026-08-08T11:00:00
REF029621,PAY098163,404,2026-09-04T03:00:00
REF029622,PAY098167,72,2026-08-10T06:00:00
REF029623,PAY098175,2524,2026-08-25T17:00:00
REF029624,PAY098181,806,2026-08-23T06:00:00
REF029625,PAY098183,5140,2026-08-10T18:00:00
REF029626,PAY098185,1379,2026-08-30T23:00:00
REF029627,PAY098188,1797,2026-08-06T13:00:00
REF029628,PAY098189,2808,2026-08-15T21:00:00
REF029629,PAY098198,1418,2026-09-01T20:00:00
REF029630,PAY098199,1728,2026-08-09T04:00:00
REF029631,PAY098202,4177,2026-09-03T03:00:00
REF029632,PAY098207,3975,2026-08-14T21:00:00
REF029633,PAY098209,1863,2026-08-31T13:00:00
REF029634,PAY098211,2316,2026-08-15T15:00:00
REF029635,PAY098221,4183,2026-08-12T19:00:00
REF029636,PAY098226,285,2026-08-12T09:00:00
REF029637,PAY098232,805,2026-08-14T06:00:00
REF029638,PAY098237,2717,2026-09-03T22:00:00
REF029639,PAY098243,1105,2026-08-17T19:00:00
REF029640,PAY098244,644,2026-08-18T06:00:00
REF029641,PAY098246,3225,2026-08-21T01:00:00
REF029642,PAY098251,1112,2026-08-15T05:00:00
REF029643,PAY098258,1643,2026-08-27T15:00:00
REF029644,PAY098259,5337,2026-08-25T04:00:00
REF029645,PAY098261,609,2026-08-21T11:00:00
REF029646,PAY098264,3549,2026-09-01T14:00:00
REF029647,PAY098265,1100,2026-08-11T05:00:00
REF029648,PAY098268,4694,2026-08-12T22:00:00
REF029649,PAY098274,541,2026-08-29T22:00:00
REF029650,PAY098276,178,2026-09-03T08:00:00
REF029651,PAY098281,1998,2026-08-09T04:00:00
REF029652,PAY098282,7122,2026-08-12T10:00:00
REF029653,PAY098284,8384,2026-08-21T09:00:00
REF029654,PAY098288,1950,2026-09-03T01:00:00
REF029655,PAY098291,4440,2026-08-24T09:00:00
REF029656,PAY098292,592,2026-08-24T08:00:00
REF029657,PAY098293,196,2026-09-01T16:00:00
REF029658,PAY098294,379,2026-09-02T02:00:00
REF029659,PAY098296,4724,2026-08-25T17:00:00
REF029660,PAY098301,2004,2026-08-15T18:00:00
REF029661,PAY098302,2262,2026-08-10T04:00:00
REF029662,PAY098313,516,2026-08-07T12:00:00
REF029663,PAY098314,3533,2026-09-02T16:00:00
REF029664,PAY098315,4826,2026-08-17T21:00:00
REF029665,PAY098321,4548,2026-08-10T17:00:00
REF029666,PAY098322,4453,2026-08-19T04:00:00
REF029667,PAY098324,1826,2026-08-21T12:00:00
REF029668,PAY098326,4867,2026-08-19T17:00:00
REF029669,PAY098328,295,2026-08-07T11:00:00
REF029670,PAY098330,2786,2026-08-09T11:00:00
REF029671,PAY098331,2073,2026-08-28T01:00:00
REF029672,PAY098335,3049,2026-08-18T05:00:00
REF029673,PAY098336,315,2026-08-18T01:00:00
REF029674,PAY098337,5678,2026-08-08T10:00:00
REF029675,PAY098347,1540,2026-08-26T17:00:00
REF029676,PAY098348,2244,2026-08-25T07:00:00
REF029677,PAY098354,2008,2026-08-29T23:00:00
REF029678,PAY098356,1613,2026-09-04T10:00:00
REF029679,PAY098362,677,2026-08-18T21:00:00
REF029680,PAY098364,4988,2026-08-12T15:00:00
REF029681,PAY098366,342,2026-08-13T00:00:00
REF029682,PAY098368,107,2026-08-21T15:00:00
REF029683,PAY098369,293,2026-08-30T09:00:00
REF029684,PAY098370,7623,2026-08-09T20:00:00
REF029685,PAY098378,3207,2026-08-23T23:00:00
REF029686,PAY098379,918,2026-08-06T14:00:00
REF029687,PAY098381,2664,2026-08-15T08:00:00
REF029688,PAY098382,122,2026-08-31T00:00:00
REF029689,PAY098383,4124,2026-08-14T05:00:00
REF029690,PAY098389,6762,2026-08-22T08:00:00
REF029691,PAY098391,4822,2026-08-25T22:00:00
REF029692,PAY098392,2237,2026-08-31T22:00:00
REF029693,PAY098394,1998,2026-08-30T10:00:00
REF029694,PAY098397,4414,2026-08-19T19:00:00
REF029695,PAY098402,3074,2026-08-18T03:00:00
REF029696,PAY098406,6393,2026-09-03T14:00:00
REF029697,PAY098415,2969,2026-08-21T02:00:00
REF029698,PAY098421,376,2026-08-31T16:00:00
REF029699,PAY098426,1285,2026-09-04T10:00:00
REF029700,PAY098431,1311,2026-08-13T11:00:00
REF029701,PAY098436,1828,2026-09-02T05:00:00
REF029702,PAY098437,298,2026-09-01T03:00:00
REF029703,PAY098438,6272,2026-08-24T23:00:00
REF029704,PAY098442,3220,2026-08-31T18:00:00
REF029705,PAY098446,5764,2026-09-03T20:00:00
REF029706,PAY098447,1202,2026-08-07T11:00:00
REF029707,PAY098449,970,2026-08-15T20:00:00
REF029708,PAY098450,3510,2026-08-24T13:00:00
REF029709,PAY098454,1586,2026-08-29T15:00:00
REF029710,PAY098458,1865,2026-08-10T14:00:00
REF029711,PAY098460,644,2026-09-03T12:00:00
REF029712,PAY098464,327,2026-08-17T12:00:00
REF029713,PAY098466,3242,2026-08-19T04:00:00
REF029714,PAY098472,5268,2026-08-27T23:00:00
REF029715,PAY098478,6678,2026-08-14T04:00:00
REF029716,PAY098479,4564,2026-08-13T05:00:00
REF029717,PAY098484,247,2026-08-11T12:00:00
REF029718,PAY098486,1394,2026-08-06T17:00:00
REF029719,PAY098487,3449,2026-08-06T19:00:00
REF029720,PAY098490,643,2026-09-02T22:00:00
REF029721,PAY098493,1743,2026-08-11T23:00:00
REF029722,PAY098494,2645,2026-08-20T20:00:00
REF029723,PAY098495,3460,2026-08-21T11:00:00
REF029724,PAY098498,3281,2026-08-18T18:00:00
REF029725,PAY098499,1793,2026-08-08T08:00:00
REF029726,PAY098501,5372,2026-08-20T13:00:00
REF029727,PAY098502,4864,2026-09-03T19:00:00
REF029728,PAY098507,746,2026-08-11T12:00:00
REF029729,PAY098509,4550,2026-08-25T12:00:00
REF029730,PAY098511,2840,2026-08-08T08:00:00
REF029731,PAY098515,2259,2026-08-15T02:00:00
REF029732,PAY098518,1865,2026-08-12T00:00:00
REF029733,PAY098519,1440,2026-08-11T01:00:00
REF029734,PAY098521,450,2026-09-01T09:00:00
REF029735,PAY098523,2802,2026-08-20T17:00:00
REF029736,PAY098524,1531,2026-08-08T03:00:00
REF029737,PAY098528,2642,2026-08-25T01:00:00
REF029738,PAY098529,7602,2026-08-20T22:00:00
REF029739,PAY098533,1752,2026-08-24T08:00:00
REF029740,PAY098538,770,2026-08-27T20:00:00
REF029741,PAY098538,770,2026-08-27T21:00:00
REF029742,PAY098539,1837,2026-08-27T16:00:00
REF029743,PAY098541,150,2026-08-15T19:00:00
REF029744,PAY098543,765,2026-08-18T12:00:00
REF029745,PAY098560,745,2026-08-15T06:00:00
REF029746,PAY098561,3119,2026-08-17T20:00:00
REF029747,PAY098563,4294,2026-08-22T17:00:00
REF029748,PAY098570,515,2026-09-01T21:00:00
REF029749,PAY098571,488,2026-08-16T13:00:00
REF029750,PAY098572,651,2026-09-02T21:00:00
REF029751,PAY098579,6490,2026-09-01T02:00:00
REF029752,PAY098581,309,2026-08-24T06:00:00
REF029753,PAY098586,766,2026-08-28T11:00:00
REF029754,PAY098587,7799,2026-08-21T18:00:00
REF029755,PAY098588,6076,2026-09-04T02:00:00
REF029756,PAY098593,4731,2026-09-01T20:00:00
REF029757,PAY098594,2463,2026-08-25T11:00:00
REF029758,PAY098596,1817,2026-08-23T01:00:00
REF029759,PAY098598,2799,2026-09-01T09:00:00
REF029760,PAY098604,1286,2026-08-24T03:00:00
REF029761,PAY098609,3712,2026-08-20T19:00:00
REF029762,PAY098611,1873,2026-09-03T01:00:00
REF029763,PAY098614,2400,2026-08-18T04:00:00
REF029764,PAY098617,467,2026-08-12T21:00:00
REF029765,PAY098618,5343,2026-08-16T01:00:00
REF029766,PAY098620,870,2026-08-14T13:00:00
REF029767,PAY098621,795,2026-08-13T01:00:00
REF029768,PAY098633,1054,2026-08-11T05:00:00
REF029769,PAY098637,3567,2026-08-27T03:00:00
REF029770,PAY098639,1140,2026-08-21T18:00:00
REF029771,PAY098644,7494,2026-09-02T11:00:00
REF029772,PAY098647,146,2026-08-25T06:00:00
REF029773,PAY098651,3325,2026-08-14T15:00:00
REF029774,PAY098659,9343,2026-09-02T11:00:00
REF029775,PAY098660,652,2026-08-27T20:00:00
REF029776,PAY098661,367,2026-08-21T11:00:00
REF029777,PAY098663,2293,2026-08-23T19:00:00
REF029778,PAY098666,5802,2026-08-30T10:00:00
REF029779,PAY098667,6765,2026-08-13T00:00:00
REF029780,PAY098669,1038,2026-08-07T04:00:00
REF029781,PAY098673,2942,2026-08-13T23:00:00
REF029782,PAY098675,3669,2026-09-03T14:00:00
REF029783,PAY098679,385,2026-08-31T18:00:00
REF029784,PAY098683,5451,2026-08-29T14:00:00
REF029785,PAY098686,2037,2026-08-17T17:00:00
REF029786,PAY098689,1160,2026-09-03T20:00:00
REF029787,PAY098690,6836,2026-08-30T04:00:00
REF029788,PAY098692,1437,2026-08-15T17:00:00
REF029789,PAY098699,170,2026-08-21T07:00:00
REF029790,PAY098700,747,2026-08-27T18:00:00
REF029791,PAY098706,1286,2026-08-27T21:00:00
REF029792,PAY098706,1286,2026-08-27T22:00:00
REF029793,PAY098711,148,2026-08-11T02:00:00
REF029794,PAY098712,901,2026-08-11T17:00:00
REF029795,PAY098717,5225,2026-08-27T02:00:00
REF029796,PAY098718,2879,2026-08-26T17:00:00
REF029797,PAY098719,1923,2026-08-31T13:00:00
REF029798,PAY098727,7624,2026-09-01T10:00:00
REF029799,PAY098729,478,2026-08-29T07:00:00
REF029800,PAY098733,339,2026-08-13T18:00:00
REF029801,PAY098737,604,2026-08-13T16:00:00
REF029802,PAY098744,1136,2026-09-02T13:00:00
REF029803,PAY098747,362,2026-08-28T08:00:00
REF029804,PAY098749,4898,2026-08-14T03:00:00
REF029805,PAY098752,1888,2026-08-15T22:00:00
REF029806,PAY098755,7593,2026-08-22T15:00:00
REF029807,PAY098758,2645,2026-08-22T03:00:00
REF029808,PAY098759,413,2026-08-23T12:00:00
REF029809,PAY098762,3635,2026-08-30T16:00:00
REF029810,PAY098763,1401,2026-08-18T23:00:00
REF029811,PAY098775,300,2026-08-29T21:00:00
REF029812,PAY098779,2876,2026-08-15T18:00:00
REF029813,PAY098785,1329,2026-09-01T21:00:00
REF029814,PAY098788,1098,2026-08-12T18:00:00
REF029815,PAY098790,3560,2026-09-02T13:00:00
REF029816,PAY098791,707,2026-08-28T21:00:00
REF029817,PAY098793,930,2026-08-11T23:00:00
REF029818,PAY098795,766,2026-08-08T07:00:00
REF029819,PAY098796,6005,2026-08-22T18:00:00
REF029820,PAY098809,1431,2026-08-24T22:00:00
REF029821,PAY098813,7058,2026-09-02T14:00:00
REF029822,PAY098816,596,2026-08-20T04:00:00
REF029823,PAY098819,766,2026-08-23T18:00:00
REF029824,PAY098824,1563,2026-08-22T12:00:00
REF029825,PAY098825,400,2026-08-25T15:00:00
REF029826,PAY098836,3844,2026-08-06T13:00:00
REF029827,PAY098837,241,2026-08-07T21:00:00
REF029828,PAY098838,76,2026-08-20T21:00:00
REF029829,PAY098839,4131,2026-08-29T01:00:00
REF029830,PAY098842,1998,2026-08-22T07:00:00
REF029831,PAY098843,1711,2026-08-31T05:00:00
REF029832,PAY098850,2505,2026-08-30T04:00:00
REF029833,PAY098856,6589,2026-08-30T01:00:00
REF029834,PAY098864,4472,2026-08-20T03:00:00
REF029835,PAY098866,284,2026-08-16T17:00:00
REF029836,PAY098870,3668,2026-09-02T03:00:00
REF029837,PAY098872,206,2026-08-17T19:00:00
REF029838,PAY098873,1837,2026-08-22T15:00:00
REF029839,PAY098883,556,2026-08-17T22:00:00
REF029840,PAY098888,890,2026-09-01T19:00:00
REF029841,PAY098891,4250,2026-08-21T08:00:00
REF029842,PAY098893,7138,2026-08-29T02:00:00
REF029843,PAY098896,2880,2026-08-22T05:00:00
REF029844,PAY098899,1944,2026-08-09T22:00:00
REF029845,PAY098900,1582,2026-08-22T06:00:00
REF029846,PAY098904,3625,2026-08-09T13:00:00
REF029847,PAY098906,1808,2026-09-02T05:00:00
REF029848,PAY098910,2080,2026-08-17T10:00:00
REF029849,PAY098914,2200,2026-08-10T22:00:00
REF029850,PAY098916,2015,2026-08-12T09:00:00
REF029851,PAY098921,7908,2026-09-02T15:00:00
REF029852,PAY098922,138,2026-09-03T14:00:00
REF029853,PAY098934,1800,2026-08-24T03:00:00
REF029854,PAY098935,4663,2026-08-06T09:00:00
REF029855,PAY098938,6278,2026-08-26T02:00:00
REF029856,PAY098941,895,2026-08-22T15:00:00
REF029857,PAY098946,8808,2026-08-27T22:00:00
REF029858,PAY098950,4981,2026-08-19T01:00:00
REF029859,PAY098955,2116,2026-08-26T04:00:00
REF029860,PAY098957,1416,2026-08-22T01:00:00
REF029861,PAY098962,282,2026-08-18T18:00:00
REF029862,PAY098964,1762,2026-08-14T18:00:00
REF029863,PAY098971,2196,2026-08-23T09:00:00
REF029864,PAY098975,824,2026-08-22T22:00:00
REF029865,PAY098980,2988,2026-09-03T21:00:00
REF029866,PAY098981,3454,2026-08-24T04:00:00
REF029867,PAY098983,4112,2026-08-27T15:00:00
REF029868,PAY098985,487,2026-08-25T05:00:00
REF029869,PAY098986,1887,2026-08-22T16:00:00
REF029870,PAY098987,4252,2026-08-15T23:00:00
REF029871,PAY098995,1147,2026-09-04T10:00:00
REF029872,PAY098997,112,2026-08-12T18:00:00
REF029873,PAY099000,2165,2026-08-22T16:00:00
REF029874,PAY099002,1679,2026-09-04T00:00:00
REF029875,PAY099003,2405,2026-08-07T08:00:00
REF029876,PAY099005,2495,2026-08-11T10:00:00
REF029877,PAY099009,880,2026-08-06T23:00:00
REF029878,PAY099012,134,2026-09-01T06:00:00
REF029879,PAY099013,1192,2026-09-01T05:00:00
REF029880,PAY099014,2999,2026-08-17T15:00:00
REF029881,PAY099015,1555,2026-08-15T01:00:00
REF029882,PAY099018,4117,2026-08-22T19:00:00
REF029883,PAY099023,4423,2026-08-10T18:00:00
REF029884,PAY099024,4793,2026-08-09T20:00:00
REF029885,PAY099025,820,2026-08-27T23:00:00
REF029886,PAY099028,4806,2026-08-30T07:00:00
REF029887,PAY099030,2109,2026-09-02T14:00:00
REF029888,PAY099031,491,2026-08-20T02:00:00
REF029889,PAY099033,109,2026-08-21T18:00:00
REF029890,PAY099034,2851,2026-08-30T05:00:00
REF029891,PAY099036,3287,2026-08-26T02:00:00
REF029892,PAY099038,5529,2026-09-03T12:00:00
REF029893,PAY099049,2694,2026-08-28T21:00:00
REF029894,PAY099052,856,2026-08-24T12:00:00
REF029895,PAY099053,1128,2026-09-03T14:00:00
REF029896,PAY099054,850,2026-08-23T21:00:00
REF029897,PAY099055,139,2026-08-14T08:00:00
REF029898,PAY099056,1911,2026-08-11T19:00:00
REF029899,PAY099057,2960,2026-09-02T06:00:00
REF029900,PAY099059,873,2026-08-18T03:00:00
REF029901,PAY099064,1163,2026-08-30T21:00:00
REF029902,PAY099069,2643,2026-08-24T05:00:00
REF029903,PAY099070,1154,2026-08-07T02:00:00
REF029904,PAY099071,213,2026-09-01T02:00:00
REF029905,PAY099072,98,2026-08-23T07:00:00
REF029906,PAY099073,3062,2026-08-15T17:00:00
REF029907,PAY099086,3062,2026-08-17T08:00:00
REF029908,PAY099087,4562,2026-08-26T04:00:00
REF029909,PAY099091,304,2026-08-16T13:00:00
REF029910,PAY099092,1081,2026-08-12T04:00:00
REF029911,PAY099093,3717,2026-09-02T13:00:00
REF029912,PAY099100,2391,2026-08-24T08:00:00
REF029913,PAY099103,1316,2026-08-07T22:00:00
REF029914,PAY099106,1118,2026-09-04T04:00:00
REF029915,PAY099111,1026,2026-08-17T15:00:00
REF029916,PAY099116,3015,2026-08-14T00:00:00
REF029917,PAY099124,1139,2026-09-02T04:00:00
REF029918,PAY099125,352,2026-09-01T19:00:00
REF029919,PAY099126,1457,2026-08-07T17:00:00
REF029920,PAY099128,2632,2026-08-20T19:00:00
REF029921,PAY099129,1073,2026-08-16T23:00:00
REF029922,PAY099131,977,2026-08-08T23:00:00
REF029923,PAY099132,3325,2026-08-10T21:00:00
REF029924,PAY099137,3419,2026-08-11T23:00:00
REF029925,PAY099141,1235,2026-09-01T08:00:00
REF029926,PAY099142,2480,2026-08-12T04:00:00
REF029927,PAY099143,633,2026-08-17T18:00:00
REF029928,PAY099144,5396,2026-09-02T17:00:00
REF029929,PAY099145,5360,2026-08-23T03:00:00
REF029930,PAY099146,2947,2026-08-11T20:00:00
REF029931,PAY099152,190,2026-08-19T00:00:00
REF029932,PAY099156,1942,2026-08-31T16:00:00
REF029933,PAY099157,927,2026-08-26T22:00:00
REF029934,PAY099158,2337,2026-08-26T23:00:00
REF029935,PAY099161,8416,2026-08-29T03:00:00
REF029936,PAY099162,2202,2026-08-15T12:00:00
REF029937,PAY099170,849,2026-08-12T06:00:00
REF029938,PAY099172,3020,2026-08-08T15:00:00
REF029939,PAY099178,3010,2026-08-27T02:00:00
REF029940,PAY099180,891,2026-08-24T00:00:00
REF029941,PAY099182,4614,2026-08-30T04:00:00
REF029942,PAY099184,2744,2026-08-27T16:00:00
REF029943,PAY099187,8866,2026-08-20T02:00:00
REF029944,PAY099189,5577,2026-08-26T13:00:00
REF029945,PAY099194,3296,2026-08-17T01:00:00
REF029946,PAY099196,8076,2026-08-22T00:00:00
REF029947,PAY099201,2015,2026-08-29T09:00:00
REF029948,PAY099206,395,2026-08-23T21:00:00
REF029949,PAY099209,2327,2026-09-01T21:00:00
REF029950,PAY099213,1883,2026-09-01T23:00:00
REF029951,PAY099217,6171,2026-09-03T17:00:00
REF029952,PAY099219,7548,2026-08-31T18:00:00
REF029953,PAY099231,3553,2026-08-21T05:00:00
REF029954,PAY099236,991,2026-08-06T15:00:00
REF029955,PAY099237,1362,2026-08-08T14:00:00
REF029956,PAY099238,1302,2026-08-15T22:00:00
REF029957,PAY099239,1673,2026-08-15T02:00:00
REF029958,PAY099240,3343,2026-08-21T22:00:00
REF029959,PAY099245,1721,2026-08-16T07:00:00
REF029960,PAY099249,1613,2026-08-29T15:00:00
REF029961,PAY099250,1665,2026-09-03T04:00:00
REF029962,PAY099251,2341,2026-08-07T13:00:00
REF029963,PAY099257,5131,2026-08-09T02:00:00
REF029964,PAY099266,6472,2026-08-20T11:00:00
REF029965,PAY099273,1874,2026-08-31T13:00:00
REF029966,PAY099278,3039,2026-08-17T12:00:00
REF029967,PAY099285,1342,2026-08-26T03:00:00
REF029968,PAY099293,2843,2026-09-03T23:00:00
REF029969,PAY099295,185,2026-08-25T06:00:00
REF029970,PAY099302,4217,2026-09-04T10:00:00
REF029971,PAY099310,2442,2026-08-12T01:00:00
REF029972,PAY099318,122,2026-09-03T01:00:00
REF029973,PAY099318,122,2026-09-03T02:00:00
REF029974,PAY099319,5092,2026-08-13T22:00:00
REF029975,PAY099323,345,2026-08-11T06:00:00
REF029976,PAY099327,211,2026-08-22T13:00:00
REF029977,PAY099328,396,2026-08-16T16:00:00
REF029978,PAY099331,1999,2026-08-13T08:00:00
REF029979,PAY099333,419,2026-08-18T15:00:00
REF029980,PAY099336,841,2026-08-13T01:00:00
REF029981,PAY099344,4910,2026-08-27T05:00:00
REF029982,PAY099346,7066,2026-08-25T00:00:00
REF029983,PAY099351,1600,2026-08-25T12:00:00
REF029984,PAY099352,829,2026-08-21T13:00:00
REF029985,PAY099369,1098,2026-08-28T18:00:00
REF029986,PAY099370,4363,2026-08-19T06:00:00
REF029987,PAY099377,6536,2026-08-08T03:00:00
REF029988,PAY099379,2032,2026-08-10T16:00:00
REF029989,PAY099380,1098,2026-08-18T23:00:00
REF029990,PAY099382,243,2026-09-04T05:00:00
REF029991,PAY099384,708,2026-08-10T21:00:00
REF029992,PAY099392,341,2026-08-09T23:00:00
REF029993,PAY099393,169,2026-08-13T20:00:00
REF029994,PAY099401,7049,2026-08-06T19:00:00
REF029995,PAY099406,3560,2026-08-25T17:00:00
REF029996,PAY099414,341,2026-08-14T12:00:00
REF029997,PAY099417,2683,2026-09-02T18:00:00
REF029998,PAY099418,227,2026-08-13T03:00:00
REF029999,PAY099420,2363,2026-08-09T01:00:00
REF030000,PAY099422,6627,2026-09-01T16:00:00
REF030001,PAY099426,143,2026-08-23T04:00:00
REF030002,PAY099435,2200,2026-08-10T20:00:00
REF030003,PAY099442,874,2026-08-25T10:00:00
REF030004,PAY099450,1085,2026-09-03T14:00:00
REF030005,PAY099452,872,2026-08-19T12:00:00
REF030006,PAY099454,307,2026-08-14T12:00:00
REF030007,PAY099458,710,2026-08-16T07:00:00
REF030008,PAY099461,2922,2026-08-08T19:00:00
REF030009,PAY099463,1344,2026-08-30T08:00:00
REF030010,PAY099469,238,2026-08-19T14:00:00
REF030011,PAY099469,238,2026-08-19T15:00:00
REF030012,PAY099473,1941,2026-09-03T12:00:00
REF030013,PAY099474,3037,2026-08-20T07:00:00
REF030014,PAY099481,340,2026-08-23T01:00:00
REF030015,PAY099482,4368,2026-08-12T00:00:00
REF030016,PAY099487,315,2026-09-01T09:00:00
REF030017,PAY099498,357,2026-08-31T23:00:00
REF030018,PAY099499,834,2026-08-24T11:00:00
REF030019,PAY099500,1450,2026-08-14T22:00:00
REF030020,PAY099501,727,2026-08-28T08:00:00
REF030021,PAY099506,6193,2026-08-22T15:00:00
REF030022,PAY099508,2193,2026-09-01T17:00:00
REF030023,PAY099513,1232,2026-08-07T01:00:00
REF030024,PAY099517,310,2026-08-07T05:00:00
REF030025,PAY099519,962,2026-08-20T08:00:00
REF030026,PAY099521,1280,2026-08-12T14:00:00
REF030027,PAY099540,1234,2026-08-08T10:00:00
REF030028,PAY099542,158,2026-09-03T18:00:00
REF030029,PAY099544,3075,2026-08-11T22:00:00
REF030030,PAY099546,1171,2026-08-08T18:00:00
REF030031,PAY099547,2424,2026-08-31T05:00:00
REF030032,PAY099548,59,2026-08-28T06:00:00
REF030033,PAY099549,75,2026-08-11T21:00:00
REF030034,PAY099552,141,2026-09-03T18:00:00
REF030035,PAY099558,1823,2026-08-19T11:00:00
REF030036,PAY099559,4008,2026-08-20T12:00:00
REF030037,PAY099560,3545,2026-08-10T23:00:00
REF030038,PAY099564,4490,2026-08-29T23:00:00
REF030039,PAY099565,1248,2026-09-01T21:00:00
REF030040,PAY099566,504,2026-08-17T09:00:00
REF030041,PAY099570,936,2026-08-19T10:00:00
REF030042,PAY099571,3989,2026-08-10T15:00:00
REF030043,PAY099577,4882,2026-08-17T14:00:00
REF030044,PAY099581,5582,2026-08-20T11:00:00
REF030045,PAY099582,5297,2026-08-22T02:00:00
REF030046,PAY099588,298,2026-08-16T16:00:00
REF030047,PAY099608,1172,2026-09-03T23:00:00
REF030048,PAY099611,2743,2026-08-12T16:00:00
REF030049,PAY099613,592,2026-08-21T23:00:00
REF030050,PAY099614,298,2026-08-12T17:00:00
REF030051,PAY099615,7217,2026-08-19T13:00:00
REF030052,PAY099616,1003,2026-08-24T02:00:00
REF030053,PAY099618,1661,2026-08-15T21:00:00
REF030054,PAY099619,1501,2026-08-18T02:00:00
REF030055,PAY099620,4381,2026-08-10T09:00:00
REF030056,PAY099621,533,2026-08-28T01:00:00
REF030057,PAY099624,178,2026-08-23T16:00:00
REF030058,PAY099625,7164,2026-08-12T11:00:00
REF030059,PAY099630,3752,2026-08-15T16:00:00
REF030060,PAY099631,6289,2026-08-27T21:00:00
REF030061,PAY099639,1421,2026-08-25T19:00:00
REF030062,PAY099653,198,2026-08-28T01:00:00
REF030063,PAY099654,3401,2026-08-24T18:00:00
REF030064,PAY099659,3731,2026-08-11T15:00:00
REF030065,PAY099660,2543,2026-09-03T14:00:00
REF030066,PAY099661,6635,2026-08-07T20:00:00
REF030067,PAY099665,4731,2026-08-22T22:00:00
REF030068,PAY099668,2468,2026-08-20T17:00:00
REF030069,PAY099669,7051,2026-08-17T06:00:00
REF030070,PAY099670,1312,2026-08-22T16:00:00
REF030071,PAY099682,6674,2026-09-01T12:00:00
REF030072,PAY099684,293,2026-08-14T03:00:00
REF030073,PAY099685,240,2026-08-18T11:00:00
REF030074,PAY099686,130,2026-08-12T19:00:00
REF030075,PAY099690,6214,2026-08-14T08:00:00
REF030076,PAY099695,3329,2026-09-03T21:00:00
REF030077,PAY099697,4735,2026-08-29T06:00:00
