credit_id,settlement_id,amount,ts
CR088973,SET089095,5283,2026-08-10T06:00:00
CR088974,SET089096,22323,2026-08-27T09:00:00
CR088975,SET089097,34556,2026-08-13T15:00:00
CR088976,SET089098,3517,2026-08-15T08:00:00
CR088977,SET089099,22106,2026-09-03T01:00:00
CR088978,SET089100,15782,2026-08-18T11:00:00
CR088979,SET089101,38462,2026-08-17T02:00:00
CR088980,SET089102,38927,2026-08-25T10:00:00
CR088981,SET089103,34160,2026-08-27T07:00:00
CR088982,SET089104,16678,2026-08-30T04:00:00
CR088983,SET089105,33035,2026-08-21T02:00:00
CR088984,SET089106,46379,2026-08-21T16:00:00
CR088985,SET089107,3110,2026-08-07T15:00:00
CR088986,SET089108,30251,2026-08-28T16:00:00
CR088987,SET089109,4192,2026-09-04T03:00:00
CR088988,SET089110,46794,2026-08-20T20:00:00
CR088989,SET089111,26413,2026-08-09T04:00:00
CR088990,SET089112,27737,2026-08-28T02:00:00
CR088991,SET089113,40842,2026-08-21T14:00:00
CR088992,SET089114,40022,2026-08-16T02:00:00
CR088993,SET089115,32365,2026-08-10T03:00:00
CR088994,SET089116,12903,2026-08-23T03:00:00
CR088995,SET089117,25472,2026-08-06T17:00:00
CR088996,SET089118,19825,2026-08-28T18:00:00
CR088997,SET089120,22675,2026-08-15T08:00:00
CR088998,SET089121,13202,2026-08-19T00:00:00
CR088999,SET089122,37018,2026-08-09T07:00:00
CR089000,SET089123,17201,2026-09-03T17:00:00
CR089001,SET089124,7414,2026-08-13T03:00:00
CR089002,SET089125,39357,2026-08-23T13:00:00
CR089003,SET089126,4260,2026-08-18T01:00:00
CR089004,SET089127,21528,2026-08-13T23:00:00
CR089005,SET089128,4824,2026-08-28T08:00:00
CR089006,SET089129,28004,2026-08-07T00:00:00
CR089007,SET089130,39505,2026-08-13T16:00:00
CR089008,SET089131,35411,2026-08-25T15:00:00
CR089009,SET089132,10661,2026-08-22T19:00:00
CR089010,SET089133,6545,2026-08-24T06:00:00
CR089011,SET089134,6994,2026-08-15T23:00:00
CR089012,SET089135,22544,2026-08-07T18:00:00
CR089013,SET089136,16784,2026-08-15T06:00:00
CR089014,SET089137,29314,2026-08-07T00:00:00
CR089015,SET089138,18878,2026-08-06T16:00:00
CR089016,SET089139,5921,2026-08-09T05:00:00
CR089017,SET089140,3546,2026-08-10T01:00:00
CR089018,SET089141,22439,2026-08-12T16:00:00
CR089019,SET089142,1846,2026-08-14T19:00:00
CR089020,SET089143,26528,2026-08-16T15:00:00
CR089021,SET089144,44213,2026-08-26T05:00:00
CR089022,SET089145,4844,2026-09-04T11:00:00
CR089023,SET089146,32999,2026-08-12T08:00:00
CR089024,SET089147,28014,2026-08-29T23:00:00
CR089025,SET089148,28576,2026-08-19T13:00:00
CR089026,SET089149,35271,2026-08-18T18:00:00
CR089027,SET089150,4481,2026-08-16T06:00:00
CR089028,SET089151,28148,2026-08-23T15:00:00
CR089029,SET089152,8028,2026-08-21T17:00:00
CR089030,SET089153,36222,2026-08-25T15:00:00
CR089031,SET089154,29995,2026-08-22T01:00:00
CR089032,SET089155,11104,2026-09-01T11:00:00
CR089033,SET089156,8175,2026-08-26T11:00:00
CR089034,SET089157,30469,2026-08-16T22:00:00
CR089035,SET089158,7384,2026-08-24T09:00:00
CR089036,SET089159,18657,2026-08-31T08:00:00
CR089037,SET089160,19528,2026-08-28T11:00:00
CR089038,SET089161,45535,2026-08-14T18:00:00
CR089039,SET089162,14879,2026-08-23T23:00:00
CR089040,SET089163,37792,2026-08-25T17:00:00
CR089041,SET089164,44911,2026-08-07T02:00:00
CR089042,SET089165,22623,2026-09-01T06:00:00
CR089043,SET089166,40716,2026-09-02T18:00:00
CR089044,SET089167,1501,2026-08-15T00:00:00
CR089045,SET089168,44326,2026-08-27T17:00:00
CR089046,SET089169,26404,2026-08-27T14:00:00
CR089047,SET089170,30006,2026-08-13T02:00:00
CR089048,SET089171,23200,2026-08-18T11:00:00
CR089049,SET089172,3533,2026-08-15T19:00:00
CR089050,SET089173,38020,2026-08-27T08:00:00
CR089051,SET089174,14762,2026-08-14T07:00:00
CR089052,SET089175,15227,2026-08-07T12:00:00
CR089053,SET089176,9239,2026-08-27T23:00:00
CR089054,SET089177,11153,2026-08-21T18:00:00
CR089055,SET089178,32719,2026-09-04T08:00:00
CR089056,SET089179,31517,2026-08-21T18:00:00
CR089057,SET089180,4977,2026-08-17T05:00:00
CR089058,SET089181,41048,2026-08-25T22:00:00
CR089059,SET089182,20122,2026-08-11T13:00:00
CR089060,SET089183,17966,2026-08-18T10:00:00
CR089061,SET089184,39041,2026-08-21T21:00:00
CR089062,SET089185,7802,2026-09-01T16:00:00
CR089063,SET089186,11660,2026-09-01T08:00:00
CR089064,SET089187,8599,2026-08-17T07:00:00
CR089065,SET089188,14221,2026-08-23T08:00:00
CR089066,SET089189,34984,2026-08-15T10:00:00
CR089067,SET089190,39176,2026-08-16T23:00:00
CR089068,SET089191,31867,2026-08-16T19:00:00
CR089069,SET089192,11651,2026-08-09T03:00:00
CR089070,SET089193,19945,2026-08-27T16:00:00
CR089071,SET089194,14555,2026-08-30T07:00:00
CR089072,SET089195,27976,2026-08-10T03:00:00
CR089073,SET089196,38832,2026-08-11T02:00:00
CR089074,SET089197,44910,2026-08-23T12:00:00
CR089075,SET089198,20502,2026-08-31T18:00:00
CR089076,SET089199,27432,2026-08-08T07:00:00
CR089077,SET089200,25266,2026-08-22T15:00:00
CR089078,SET089201,19486,2026-08-26T01:00:00
CR089079,SET089202,23346,2026-08-18T14:00:00
CR089080,SET089203,3847,2026-08-29T11:00:00
CR089081,SET089204,25568,2026-08-16T00:00:00
CR089082,SET089205,8315,2026-08-07T11:00:00
CR089083,SET089206,35214,2026-08-27T20:00:00
CR089084,SET089207,30222,2026-08-23T15:00:00
CR089085,SET089208,36585,2026-08-15T20:00:00
CR089086,SET089209,15892,2026-08-20T02:00:00
CR089087,SET089210,32326,2026-08-23T11:00:00
CR089088,SET089211,30215,2026-08-24T03:00:00
CR089089,SET089212,44732,2026-08-29T00:00:00
CR089090,SET089213,16180,2026-08-15T07:00:00
CR089091,SET089214,13504,2026-08-22T10:00:00
CR089092,SET089215,4527,2026-08-29T06:00:00
CR089093,SET089216,1702,2026-08-23T13:00:00
CR089094,SET089217,9193,2026-09-02T00:00:00
CR089095,SET089218,16816,2026-08-19T23:00:00
CR089096,SET089219,17102,2026-08-12T13:00:00
CR089097,SET089220,9039,2026-08-27T10:00:00
CR089098,SET089221,24458,2026-08-27T09:00:00
CR089099,SET089222,11597,2026-08-17T04:00:00
CR089100,SET089223,5882,2026-08-29T07:00:00
CR089101,SET089224,21317,2026-08-07T22:00:00
CR089102,SET089225,17623,2026-08-26T15:00:00
CR089103,SET089226,23686,2026-08-17T16:00:00
CR089104,SET089227,40289,2026-08-19T02:00:00
CR089105,SET089228,16414,2026-08-25T09:00:00
CR089106,SET089229,37493,2026-08-07T11:00:00
CR089107,SET089230,12218,2026-08-11T13:00:00
CR089108,SET089231,26752,2026-08-20T07:00:00
CR089109,SET089232,24423,2026-08-26T20:00:00
CR089110,SET089233,23629,2026-08-17T23:00:00
CR089111,SET089234,29839,2026-08-08T15:00:00
CR089112,SET089235,41311,2026-08-19T10:00:00
CR089113,SET089236,14357,2026-08-30T12:00:00
CR089114,SET089237,12038,2026-08-16T15:00:00
CR089115,SET089238,17412,2026-08-31T16:00:00
CR089116,SET089239,16189,2026-08-09T19:00:00
CR089117,SET089240,4196,2026-08-16T16:00:00
CR089118,SET089241,19008,2026-09-02T12:00:00
CR089119,SET089242,7802,2026-08-30T09:00:00
CR089120,SET089243,25763,2026-08-20T12:00:00
CR089121,SET089244,12260,2026-08-09T17:00:00
CR089122,SET089245,22469,2026-08-20T21:00:00
CR089123,SET089246,30478,2026-08-12T16:00:00
CR089124,SET089247,36436,2026-08-08T17:00:00
CR089125,SET089248,27144,2026-08-23T11:00:00
CR089126,SET089249,25588,2026-08-20T19:00:00
CR089127,SET089250,44057,2026-08-12T22:00:00
CR089128,SET089251,32707,2026-08-22T21:00:00
CR089129,SET089252,38477,2026-08-22T09:00:00
CR089130,SET089253,15187,2026-08-25T23:00:00
CR089131,SET089254,22763,2026-08-31T01:00:00
CR089132,SET089255,27662,2026-08-16T23:00:00
CR089133,SET089256,26812,2026-08-20T12:00:00
CR089134,SET089257,9900,2026-08-27T01:00:00
CR089135,SET089258,42885,2026-08-09T08:00:00
CR089136,SET089259,7405,2026-08-14T17:00:00
CR089137,SET089260,34833,2026-08-28T02:00:00
CR089138,SET089261,32856,2026-09-03T04:00:00
CR089139,SET089262,11638,2026-09-02T11:00:00
CR089140,SET089263,22785,2026-08-23T12:00:00
CR089141,SET089264,8439,2026-08-19T12:00:00
CR089142,SET089265,32451,2026-08-14T20:00:00
CR089143,SET089266,10443,2026-08-07T16:00:00
CR089144,SET089267,18262,2026-09-02T05:00:00
CR089145,SET089268,14576,2026-08-25T23:00:00
CR089146,SET089269,33710,2026-08-12T03:00:00
CR089147,SET089270,12436,2026-08-24T11:00:00
CR089148,SET089271,19054,2026-08-30T16:00:00
CR089149,SET089272,7507,2026-08-14T06:00:00
CR089150,SET089273,24473,2026-08-21T16:00:00
CR089151,SET089274,5497,2026-08-06T19:00:00
CR089152,SET089275,26976,2026-08-07T14:00:00
CR089153,SET089276,23826,2026-08-14T01:00:00
CR089154,SET089277,23288,2026-08-19T00:00:00
CR089155,SET089278,11120,2026-08-18T15:00:00
CR089156,SET089279,17049,2026-08-22T16:00:00
CR089157,SET089280,20821,2026-09-03T20:00:00
CR089158,SET089281,13784,2026-08-17T16:00:00
CR089159,SET089282,36828,2026-08-14T22:00:00
CR089160,SET089283,37025,2026-08-09T20:00:00
CR089161,SET089284,2548,2026-08-13T16:00:00
CR089162,SET089285,34478,2026-08-19T04:00:00
CR089163,SET089286,24387,2026-08-28T22:00:00
CR089164,SET089287,4369,2026-08-11T17:00:00
CR089165,SET089288,45223,2026-08-22T10:00:00
CR089166,SET089289,7820,2026-08-22T01:00:00
CR089167,SET089290,34914,2026-08-20T05:00:00
CR089168,SET089291,9397,2026-08-09T06:00:00
CR089169,SET089292,9498,2026-08-30T08:00:00
CR089170,SET089293,3021,2026-08-30T23:00:00
CR089171,SET089294,22660,2026-08-09T09:00:00
CR089172,SET089295,24057,2026-08-06T16:00:00
CR089173,SET089296,10338,2026-08-25T05:00:00
CR089174,SET089297,7825,2026-08-15T13:00:00
CR089175,SET089298,36384,2026-08-28T07:00:00
CR089176,SET089299,15420,2026-08-16T06:00:00
CR089177,SET089300,17711,2026-08-12T13:00:00
CR089178,SET089301,3303,2026-08-28T21:00:00
CR089179,SET089302,8587,2026-08-19T01:00:00
CR089180,SET089303,4972,2026-08-22T11:00:00
CR089181,SET089304,26247,2026-08-18T07:00:00
CR089182,SET089305,43664,2026-08-28T21:00:00
CR089183,SET089306,36223,2026-08-06T14:00:00
CR089184,SET089307,21449,2026-08-09T05:00:00
CR089185,SET089308,19192,2026-08-08T18:00:00
CR089186,SET089309,46380,2026-08-16T04:00:00
CR089187,SET089310,38683,2026-08-07T05:00:00
CR089188,SET089311,1939,2026-08-30T13:00:00
CR089189,SET089312,18707,2026-08-11T06:00:00
CR089190,SET089313,21287,2026-08-28T11:00:00
CR089191,SET089314,33387,2026-08-10T14:00:00
CR089192,SET089315,26012,2026-08-23T10:00:00
CR089193,SET089316,35714,2026-08-22T08:00:00
CR089194,SET089317,24880,2026-08-24T14:00:00
CR089195,SET089318,7052,2026-08-19T21:00:00
CR089196,SET089319,28992,2026-08-14T21:00:00
CR089197,SET089320,20089,2026-08-14T19:00:00
CR089198,SET089321,39407,2026-09-03T13:00:00
CR089199,SET089322,36494,2026-08-18T13:00:00
CR089200,SET089323,2891,2026-08-29T07:00:00
CR089201,SET089325,30183,2026-08-17T16:00:00
CR089202,SET089326,18500,2026-08-24T08:00:00
CR089203,SET089327,3438,2026-08-26T14:00:00
CR089204,SET089328,33310,2026-08-25T13:00:00
CR089205,SET089329,22733,2026-09-03T04:00:00
CR089206,SET089330,20226,2026-08-24T04:00:00
CR089207,SET089331,24105,2026-08-18T06:00:00
CR089208,SET089332,22161,2026-08-22T15:00:00
CR089209,SET089333,35380,2026-08-26T18:00:00
CR089210,SET089334,35126,2026-09-01T01:00:00
CR089211,SET089335,14399,2026-08-16T07:00:00
CR089212,SET089336,44407,2026-08-28T09:00:00
CR089213,SET089337,41942,2026-09-02T17:00:00
CR089214,SET089338,17910,2026-08-12T06:00:00
CR089215,SET089339,21020,2026-08-18T03:00:00
CR089216,SET089340,3379,2026-08-21T22:00:00
CR089217,SET089341,4200,2026-08-19T05:00:00
CR089218,SET089342,7521,2026-08-28T20:00:00
CR089219,SET089343,5831,2026-08-17T21:00:00
CR089220,SET089344,11160,2026-09-03T19:00:00
CR089221,SET089345,44777,2026-08-22T22:00:00
CR089222,SET089346,16446,2026-08-31T00:00:00
CR089223,SET089347,36132,2026-08-30T09:00:00
CR089224,SET089348,20408,2026-08-28T07:00:00
CR089225,SET089349,14062,2026-08-06T18:00:00
CR089226,SET089350,38983,2026-08-20T13:00:00
CR089227,SET089351,25796,2026-08-08T07:00:00
CR089228,SET089352,25979,2026-08-13T13:00:00
CR089229,SET089353,38086,2026-08-13T02:00:00
CR089230,SET089354,36885,2026-08-26T18:00:00
CR089231,SET089355,39562,2026-08-09T01:00:00
CR089232,SET089356,30865,2026-08-27T05:00:00
CR089233,SET089357,27660,2026-08-09T10:00:00
CR089234,SET089358,42042,2026-08-26T06:00:00
CR089235,SET089359,19953,2026-08-13T15:00:00
CR089236,SET089360,16021,2026-08-28T04:00:00
CR089237,SET089361,43162,2026-08-10T17:00:00
CR089238,SET089362,1717,2026-09-02T15:00:00
CR089239,SET089363,29929,2026-09-01T17:00:00
CR089240,SET089364,34980,2026-08-24T06:00:00
CR089241,SET089365,5380,2026-08-18T14:00:00
CR089242,SET089366,33709,2026-09-04T00:00:00
CR089243,SET089367,38729,2026-08-20T14:00:00
CR089244,SET089368,13365,2026-08-30T04:00:00
CR089245,SET089369,24608,2026-08-07T01:00:00
CR089246,SET089370,5478,2026-08-28T10:00:00
CR089247,SET089371,4626,2026-08-16T06:00:00
CR089248,SET089372,3570,2026-08-14T16:00:00
CR089249,SET089373,42616,2026-08-16T13:00:00
CR089250,SET089374,13437,2026-08-09T02:00:00
CR089251,SET089375,9011,2026-08-12T19:00:00
CR089252,SET089376,9364,2026-08-09T07:00:00
CR089253,SET089377,8553,2026-08-25T16:00:00
CR089254,SET089378,35305,2026-08-29T13:00:00
CR089255,SET089379,36885,2026-08-21T22:00:00
CR089256,SET089380,33694,2026-08-08T06:00:00
CR089257,SET089381,1412,2026-09-04T05:00:00
CR089258,SET089382,24701,2026-09-03T15:00:00
CR089259,SET089383,13114,2026-09-01T13:00:00
CR089260,SET089384,45266,2026-08-23T06:00:00
CR089261,SET089385,17748,2026-08-26T13:00:00
CR089262,SET089386,4070,2026-08-31T16:00:00
CR089263,SET089387,4823,2026-08-27T11:00:00
CR089264,SET089388,45169,2026-08-17T14:00:00
CR089265,SET089389,37361,2026-08-25T04:00:00
CR089266,SET089390,35132,2026-08-21T22:00:00
CR089267,SET089391,45289,2026-08-16T09:00:00
CR089268,SET089392,5075,2026-08-15T16:00:00
CR089269,SET089393,25575,2026-08-25T03:00:00
CR089270,SET089394,2916,2026-08-31T00:00:00
CR089271,SET089395,19339,2026-08-16T23:00:00
CR089272,SET089396,11037,2026-08-10T09:00:00
CR089273,SET089397,40137,2026-08-08T15:00:00
CR089274,SET089398,45000,2026-08-06T23:00:00
CR089275,SET089399,28520,2026-08-19T11:00:00
CR089276,SET089400,5591,2026-08-06T16:00:00
CR089277,SET089401,16341,2026-08-07T13:00:00
CR089278,SET089402,3711,2026-08-23T21:00:00
CR089279,SET089403,13641,2026-08-08T10:00:00
CR089280,SET089404,17119,2026-08-08T05:00:00
CR089281,SET089405,44392,2026-08-09T11:00:00
CR089282,SET089406,40876,2026-08-31T12:00:00
CR089283,SET089407,45648,2026-08-13T05:00:00
CR089284,SET089408,29874,2026-08-24T00:00:00
CR089285,SET089409,18618,2026-08-18T04:00:00
CR089286,SET089410,6356,2026-08-23T07:00:00
CR089287,SET089411,38635,2026-08-11T21:00:00
CR089288,SET089412,2594,2026-08-25T20:00:00
CR089289,SET089413,31101,2026-08-29T23:00:00
CR089290,SET089414,29741,2026-09-04T07:00:00
CR089291,SET089415,33553,2026-08-28T21:00:00
CR089292,SET089416,34249,2026-09-03T01:00:00
CR089293,SET089417,13406,2026-08-27T18:00:00
CR089294,SET089418,23107,2026-09-01T16:00:00
CR089295,SET089419,29962,2026-08-09T02:00:00
CR089296,SET089420,36860,2026-08-07T12:00:00
CR089297,SET089421,2961,2026-08-13T20:00:00
CR089298,SET089422,26519,2026-08-23T23:00:00
CR089299,SET089423,17128,2026-08-30T03:00:00
CR089300,SET089424,34952,2026-08-22T19:00:00
CR089301,SET089425,44494,2026-09-01T05:00:00
CR089302,SET089426,15703,2026-08-31T11:00:00
CR089303,SET089427,41026,2026-08-27T01:00:00
CR089304,SET089428,39723,2026-08-15T07:00:00
CR089305,SET089429,2868,2026-09-03T01:00:00
CR089306,SET089430,4109,2026-08-20T06:00:00
CR089307,SET089431,33487,2026-08-31T00:00:00
CR089308,SET089432,3274,2026-08-27T11:00:00
CR089309,SET089433,21468,2026-08-09T19:00:00
CR089310,SET089434,13512,2026-09-03T12:00:00
CR089311,SET089435,32978,2026-08-27T20:00:00
CR089312,SET089436,4588,2026-08-10T21:00:00
CR089313,SET089437,16705,2026-08-06T19:00:00
CR089314,SET089438,35985,2026-08-24T15:00:00
CR089315,SET089439,15955,2026-08-20T12:00:00
CR089316,SET089440,1943,2026-09-02T12:00:00
CR089317,SET089441,29405,2026-08-21T07:00:00
CR089318,SET089442,33779,2026-08-12T21:00:00
CR089319,SET089443,15414,2026-09-02T05:00:00
CR089320,SET089444,32235,2026-09-01T06:00:00
CR089321,SET089445,20281,2026-08-22T01:00:00
CR089322,SET089446,6508,2026-08-15T08:00:00
CR089323,SET089447,-1645,2026-08-27T02:00:00
CR089324,SET089448,5617,2026-08-28T03:00:00
CR089325,SET089449,13505,2026-08-12T06:00:00
CR089326,SET089450,12687,2026-08-11T20:00:00
CR089327,SET089451,2072,2026-08-16T22:00:00
CR089328,SET089452,15570,2026-08-18T19:00:00
CR089329,SET089453,15956,2026-08-11T13:00:00
CR089330,SET089454,18856,2026-08-25T16:00:00
CR089331,SET089455,1433,2026-08-20T01:00:00
CR089332,SET089456,45324,2026-08-14T17:00:00
CR089333,SET089457,24574,2026-08-11T16:00:00
CR089334,SET089458,45560,2026-08-07T10:00:00
CR089335,SET089459,38551,2026-08-26T18:00:00
CR089336,SET089460,17006,2026-08-26T05:00:00
CR089337,SET089461,10594,2026-08-29T13:00:00
CR089338,SET089462,35107,2026-08-07T22:00:00
CR089339,SET089463,16959,2026-08-22T07:00:00
CR089340,SET089464,23022,2026-08-25T21:00:00
CR089341,SET089465,36785,2026-08-20T18:00:00
CR089342,SET089466,39394,2026-09-02T18:00:00
CR089343,SET089467,32326,2026-08-31T20:00:00
CR089344,SET089468,13314,2026-08-08T03:00:00
CR089345,SET089469,3077,2026-08-08T20:00:00
CR089346,SET089470,41991,2026-08-28T15:00:00
CR089347,SET089471,17088,2026-08-14T20:00:00
CR089348,SET089472,28620,2026-08-24T13:00:00
CR089349,SET089473,44927,2026-08-07T15:00:00
CR089350,SET089474,28241,2026-09-01T05:00:00
CR089351,SET089475,37711,2026-08-24T06:00:00
CR089352,SET089476,5667,2026-08-30T12:00:00
CR089353,SET089477,41824,2026-08-22T19:00:00
CR089354,SET089478,26245,2026-09-01T08:00:00
CR089355,SET089479,16473,2026-08-17T02:00:00
CR089356,SET089480,11204,2026-09-03T13:00:00
CR089357,SET089481,3217,2026-08-08T12:00:00
CR089358,SET089482,14029,2026-08-25T20:00:00
CR089359,SET089483,44222,2026-08-21T20:00:00
CR089360,SET089484,42377,2026-08-18T17:00:00
CR089361,SET089485,30141,2026-08-30T12:00:00
CR089362,SET089486,32930,2026-08-08T02:00:00
CR089363,SET089487,16112,2026-08-31T05:00:00
CR089364,SET089488,46749,2026-08-16T15:00:00
CR089365,SET089489,23870,2026-08-17T20:00:00
CR089366,SET089490,9375,2026-08-23T05:00:00
CR089367,SET089491,40508,2026-08-26T00:00:00
CR089368,SET089492,42097,2026-08-13T05:00:00
CR089369,SET089493,6101,2026-08-12T02:00:00
CR089370,SET089494,12169,2026-08-08T17:00:00
CR089371,SET089495,44300,2026-08-23T02:00:00
CR089372,SET089496,28410,2026-08-26T03:00:00
CR089373,SET089497,30472,2026-08-31T11:00:00
CR089374,SET089498,14234,2026-08-21T06:00:00
CR089375,SET089499,12730,2026-08-09T07:00:00
CR089376,SET089500,32068,2026-08-25T12:00:00
CR089377,SET089501,4334,2026-08-12T01:00:00
CR089378,SET089502,27176,2026-08-30T12:00:00
CR089379,SET089503,34676,2026-08-06T13:00:00
CR089380,SET089504,16839,2026-08-30T02:00:00
CR089381,SET089505,20789,2026-08-28T03:00:00
CR089382,SET089506,34295,2026-08-30T11:00:00
CR089383,SET089507,24964,2026-08-31T15:00:00
CR089384,SET089508,3937,2026-08-23T00:00:00
CR089385,SET089509,32105,2026-08-10T16:00:00
CR089386,SET089510,34707,2026-08-08T01:00:00
CR089387,SET089511,3627,2026-08-13T05:00:00
CR089388,SET089512,10769,2026-08-22T02:00:00
CR089389,SET089513,36139,2026-08-06T20:00:00
CR089390,SET089514,43076,2026-08-19T06:00:00
CR089391,SET089515,16603,2026-08-10T18:00:00
CR089392,SET089516,11051,2026-08-26T20:00:00
CR089393,SET089517,9000,2026-08-31T06:00:00
CR089394,SET089518,33943,2026-08-27T05:00:00
CR089395,SET089519,38269,2026-08-18T13:00:00
CR089396,SET089520,36432,2026-08-10T14:00:00
CR089397,SET089521,15873,2026-08-30T04:00:00
CR089398,SET089522,37602,2026-08-15T23:00:00
CR089399,SET089523,3258,2026-08-26T05:00:00
CR089400,SET089524,30517,2026-08-17T17:00:00
CR089401,SET089525,22748,2026-08-21T22:00:00
CR089402,SET089526,4233,2026-08-15T19:00:00
CR089403,SET089527,7103,2026-08-07T06:00:00
CR089404,SET089528,17466,2026-08-07T01:00:00
CR089405,SET089529,45305,2026-08-22T20:00:00
CR089406,SET089530,6047,2026-08-11T00:00:00
CR089407,SET089531,10421,2026-08-13T09:00:00
CR089408,SET089532,12655,2026-08-25T23:00:00
CR089409,SET089533,25936,2026-08-30T21:00:00
CR089410,SET089534,33230,2026-08-21T22:00:00
CR089411,SET089535,29390,2026-08-16T20:00:00
CR089412,SET089536,34239,2026-08-28T07:00:00
CR089413,SET089537,9969,2026-08-29T19:00:00
CR089414,SET089538,22052,2026-08-23T09:00:00
CR089415,SET089539,17192,2026-08-08T14:00:00
CR089416,SET089540,12611,2026-09-03T14:00:00
CR089417,SET089541,30434,2026-09-01T05:00:00
CR089418,SET089542,21899,2026-08-26T19:00:00
CR089419,SET089543,12956,2026-08-13T15:00:00
