fee_id,payment_id,fee_amt,tax_amt
FEE092318,PAY092452,346,87
FEE092319,PAY092453,888,222
FEE092320,PAY092454,786,196
FEE092321,PAY092455,598,149
FEE092322,PAY092456,186,46
FEE092323,PAY092457,481,120
FEE092324,PAY092458,880,220
FEE092325,PAY092459,576,144
FEE092326,PAY092460,143,36
FEE092327,PAY092461,653,163
FEE092328,PAY092462,767,192
FEE092329,PAY092463,725,181
FEE092330,PAY092464,155,39
FEE092331,PAY092465,901,225
FEE092332,PAY092466,180,45
FEE092333,PAY092467,335,84
FEE092334,PAY092468,218,54
FEE092335,PAY092469,513,128
FEE092336,PAY092470,922,230
FEE092337,PAY092471,500,125
FEE092338,PAY092472,510,127
FEE092339,PAY092473,477,119
FEE092340,PAY092474,689,172
FEE092341,PAY092475,27,7
FEE092342,PAY092476,600,150
FEE092343,PAY092477,894,224
FEE092344,PAY092478,286,72
FEE092345,PAY092479,412,103
FEE092346,PAY092480,60,15
FEE092347,PAY092481,282,70
FEE092348,PAY092482,707,177
FEE092349,PAY092483,69,17
FEE092350,PAY092484,691,173
FEE092351,PAY092485,699,175
FEE092352,PAY092486,400,100
FEE092353,PAY092487,88,22
FEE092354,PAY092488,957,239
FEE092355,PAY092489,453,113
FEE092356,PAY092490,716,179
FEE092357,PAY092491,250,63
FEE092358,PAY092492,933,233
FEE092359,PAY092493,283,71
FEE092360,PAY092494,204,51
FEE092361,PAY092495,84,21
FEE092362,PAY092496,515,129
FEE092363,PAY092497,918,229
FEE092364,PAY092498,484,121
FEE092365,PAY092499,767,192
FEE092366,PAY092500,699,175
FEE092367,PAY092501,478,120
FEE092368,PAY092502,632,158
FEE092369,PAY092503,290,73
FEE092370,PAY092504,34,9
FEE092371,PAY092505,235,59
FEE092372,PAY092506,888,222
FEE092373,PAY092507,695,174
FEE092374,PAY092508,538,135
FEE092375,PAY092509,117,29
FEE092376,PAY092510,791,198
FEE092377,PAY092511,410,103
FEE092378,PAY092512,662,166
FEE092379,PAY092513,383,96
FEE092380,PAY092514,482,120
FEE092381,PAY092515,819,205
FEE092382,PAY092516,936,234
FEE092383,PAY092517,752,188
FEE092384,PAY092518,853,213
FEE092385,PAY092519,219,55
FEE092386,PAY092520,71,18
FEE092387,PAY092521,666,166
FEE092388,PAY092522,40,10
FEE092389,PAY092523,781,195
FEE092390,PAY092524,603,151
FEE092391,PAY092525,227,57
FEE092392,PAY092526,232,58
FEE092393,PAY092527,628,157
FEE092394,PAY092528,213,53
FEE092395,PAY092529,315,79
FEE092396,PAY092530,846,212
FEE092397,PAY092531,182,46
FEE092398,PAY092532,751,188
FEE092399,PAY092533,715,179
FEE092400,PAY092534,337,84
FEE092401,PAY092535,115,29
FEE092402,PAY092536,95,24
FEE092403,PAY092537,822,205
FEE092404,PAY092538,959,240
FEE092405,PAY092539,789,197
FEE092406,PAY092540,322,80
FEE092407,PAY092541,814,204
FEE092408,PAY092542,654,163
FEE092409,PAY092543,804,201
FEE092410,PAY092544,172,43
FEE092411,PAY092545,420,105
FEE092412,PAY092546,67,17
FEE092413,PAY092547,372,93
FEE092414,PAY092548,760,190
FEE092415,PAY092549,521,130
FEE092416,PAY092550,777,194
FEE092417,PAY092551,818,205
FEE092418,PAY092552,930,232
FEE092419,PAY092553,59,15
FEE092420,PAY092554,832,208
FEE092421,PAY092555,137,34
FEE092422,PAY092556,358,90
FEE092423,PAY092557,868,217
FEE092424,PAY092558,505,126
FEE092425,PAY092559,799,200
FEE092426,PAY092560,758,189
FEE092427,PAY092561,733,183
FEE092428,PAY092562,40,10
FEE092429,PAY092563,150,37
FEE092430,PAY092564,355,89
FEE092431,PAY092565,582,145
FEE092432,PAY092566,509,127
FEE092433,PAY092567,268,67
FEE092434,PAY092568,513,128
FEE092435,PAY092569,437,109
FEE092436,PAY092570,210,53
FEE092437,PAY092571,907,227
FEE092438,PAY092572,689,172
FEE092439,PAY092573,69,17
FEE092440,PAY092574,909,227
FEE092441,PAY092575,769,192
FEE092442,PAY092576,297,74
FEE092443,PAY092577,418,104
FEE092444,PAY092578,191,48
FEE092445,PAY092579,355,89
FEE092446,PAY092580,139,35
FEE092447,PAY092581,195,49
FEE092448,PAY092582,78,20
FEE092449,PAY092583,662,165
FEE092450,PAY092584,546,136
FEE092451,PAY092585,378,95
FEE092452,PAY092586,582,145
FEE092453,PAY092587,389,97
FEE092454,PAY092588,611,153
FEE092455,PAY092589,150,38
FEE092456,PAY092590,722,181
FEE092457,PAY092591,500,125
FEE092458,PAY092592,895,224
FEE092459,PAY092593,360,90
FEE092460,PAY092594,576,144
FEE092461,PAY092595,27,7
FEE092462,PAY092596,809,202
FEE092463,PAY092597,720,180
FEE092464,PAY092598,865,216
FEE092465,PAY092599,189,47
FEE092466,PAY092600,953,238
FEE092467,PAY092601,845,211
FEE092468,PAY092602,866,217
FEE092469,PAY092603,923,231
FEE092470,PAY092604,464,116
FEE092471,PAY092605,203,51
FEE092472,PAY092606,821,205
FEE092473,PAY092607,115,29
FEE092474,PAY092608,683,171
FEE092475,PAY092609,547,137
FEE092476,PAY092610,655,164
FEE092477,PAY092611,163,41
FEE092478,PAY092612,437,109
FEE092479,PAY092613,875,219
FEE092480,PAY092614,484,121
FEE092481,PAY092615,834,208
FEE092482,PAY092616,168,42
FEE092483,PAY092617,455,114
FEE092484,PAY092618,820,205
FEE092485,PAY092619,238,60
FEE092486,PAY092620,934,233
FEE092487,PAY092621,273,68
FEE092488,PAY092622,587,147
FEE092489,PAY092623,851,213
FEE092490,PAY092624,592,148
FEE092491,PAY092625,395,99
FEE092492,PAY092626,81,20
FEE092493,PAY092627,649,162
FEE092494,PAY092628,752,188
FEE092495,PAY092629,21,5
FEE092496,PAY092630,563,141
FEE092497,PAY092631,516,129
FEE092498,PAY092632,440,110
FEE092499,PAY092633,412,103
FEE092500,PAY092634,256,64
FEE092501,PAY092635,429,107
FEE092502,PAY092636,782,196
FEE092503,PAY092637,190,48
FEE092504,PAY092638,300,75
FEE092505,PAY092639,140,35
FEE092506,PAY092640,466,117
FEE092507,PAY092641,658,165
FEE092508,PAY092642,535,134
FEE092509,PAY092643,361,90
FEE092510,PAY092644,869,217
FEE092511,PAY092645,864,216
FEE092512,PAY092646,430,108
FEE092513,PAY092647,501,125
FEE092514,PAY092648,573,143
FEE092515,PAY092649,544,136
FEE092516,PAY092650,666,166
FEE092517,PAY092651,154,38
FEE092518,PAY092652,76,19
FEE092519,PAY092653,783,196
FEE092520,PAY092654,703,176
FEE092521,PAY092655,578,145
FEE092522,PAY092656,918,229
FEE092523,PAY092657,743,186
FEE092524,PAY092658,241,60
FEE092525,PAY092659,350,87
FEE092526,PAY092660,837,209
FEE092527,PAY092661,237,59
FEE092528,PAY092662,413,103
FEE092529,PAY092663,31,8
FEE092530,PAY092664,614,154
FEE092531,PAY092665,498,124
FEE092532,PAY092666,336,84
FEE092533,PAY092667,85,21
FEE092534,PAY092668,34,9
FEE092535,PAY092669,227,57
FEE092536,PAY092670,580,145
FEE092537,PAY092671,156,39
FEE092538,PAY092672,476,119
FEE092539,PAY092673,756,189
FEE092540,PAY092674,830,207
FEE092541,PAY092675,340,85
FEE092542,PAY092676,591,148
FEE092543,PAY092677,380,95
FEE092544,PAY092678,722,181
FEE092545,PAY092679,331,83
FEE092546,PAY092680,584,146
FEE092547,PAY092681,230,58
FEE092548,PAY092682,324,81
FEE092549,PAY092683,559,140
FEE092550,PAY092684,480,120
FEE092551,PAY092685,897,224
FEE092552,PAY092686,206,52
FEE092553,PAY092687,170,42
FEE092554,PAY092688,917,229
FEE092555,PAY092689,509,127
FEE092556,PAY092690,815,204
FEE092557,PAY092691,860,215
FEE092558,PAY092692,576,144
FEE092559,PAY092693,624,156
FEE092560,PAY092694,53,13
FEE092561,PAY092695,541,135
FEE092562,PAY092696,333,83
FEE092563,PAY092697,670,168
FEE092564,PAY092698,70,18
FEE092565,PAY092699,108,27
FEE092566,PAY092700,86,21
FEE092567,PAY092701,727,182
FEE092568,PAY092702,418,104
FEE092569,PAY092703,37,9
FEE092570,PAY092704,729,182
FEE092571,PAY092705,392,98
FEE092572,PAY092706,500,125
FEE092573,PAY092707,669,167
FEE092574,PAY092708,251,63
FEE092575,PAY092709,76,19
FEE092576,PAY092710,192,48
FEE092577,PAY092711,535,134
FEE092578,PAY092712,191,48
FEE092579,PAY092713,119,30
FEE092580,PAY092714,352,88
FEE092581,PAY092715,954,238
FEE092582,PAY092716,730,183
FEE092583,PAY092717,651,163
FEE092584,PAY092718,110,27
FEE092585,PAY092719,646,161
FEE092586,PAY092720,140,35
FEE092587,PAY092721,643,161
FEE092588,PAY092722,590,148
FEE092589,PAY092723,665,166
FEE092590,PAY092724,212,53
FEE092591,PAY092725,493,123
FEE092592,PAY092726,30,8
FEE092593,PAY092727,51,13
FEE092594,PAY092728,647,162
FEE092595,PAY092729,475,119
FEE092596,PAY092730,367,92
FEE092597,PAY092731,647,162
FEE092598,PAY092732,102,26
FEE092599,PAY092733,238,60
FEE092600,PAY092734,877,219
FEE092601,PAY092735,474,119
FEE092602,PAY092736,660,165
FEE092603,PAY092737,556,139
FEE092604,PAY092738,300,75
FEE092605,PAY092739,323,81
FEE092606,PAY092740,422,106
FEE092607,PAY092741,293,73
FEE092608,PAY092742,480,120
FEE092609,PAY092743,669,167
FEE092610,PAY092744,792,198
FEE092611,PAY092745,464,116
FEE092612,PAY092746,183,46
FEE092613,PAY092747,955,239
FEE092614,PAY092748,41,10
FEE092615,PAY092749,563,141
FEE092616,PAY092750,169,42
FEE092617,PAY092751,26,6
FEE092618,PAY092752,355,89
FEE092619,PAY092753,189,47
FEE092620,PAY092754,759,190
FEE092621,PAY092755,941,235
FEE092622,PAY092756,753,188
FEE092623,PAY092757,479,120
FEE092624,PAY092758,822,205
FEE092625,PAY092759,194,48
FEE092626,PAY092760,529,132
FEE092627,PAY092761,709,177
FEE092628,PAY092762,364,91
FEE092629,PAY092763,757,189
FEE092630,PAY092764,289,72
FEE092631,PAY092765,762,191
FEE092632,PAY092766,861,215
FEE092633,PAY092767,144,36
FEE092634,PAY092768,52,13
FEE092635,PAY092769,743,186
FEE092636,PAY092770,89,22
FEE092637,PAY092771,918,230
FEE092638,PAY092772,413,103
FEE092639,PAY092773,648,162
FEE092640,PAY092774,50,13
FEE092641,PAY092775,672,168
FEE092642,PAY092776,77,19
FEE092643,PAY092777,431,108
FEE092644,PAY092778,545,136
FEE092645,PAY092779,65,16
FEE092646,PAY092780,631,158
FEE092647,PAY092781,438,110
FEE092648,PAY092782,705,176
FEE092649,PAY092783,377,94
FEE092650,PAY092784,896,224
FEE092651,PAY092785,236,59
FEE092652,PAY092786,590,148
FEE092653,PAY092787,648,162
FEE092654,PAY092788,187,47
FEE092655,PAY092789,128,32
FEE092656,PAY092790,215,54
FEE092657,PAY092791,287,72
FEE092658,PAY092792,191,48
FEE092659,PAY092793,712,178
FEE092660,PAY092794,842,211
FEE092661,PAY092795,834,208
FEE092662,PAY092796,768,192
FEE092663,PAY092797,762,191
FEE092664,PAY092798,320,80
FEE092665,PAY092799,861,215
FEE092666,PAY092800,250,62
FEE092667,PAY092801,470,117
FEE092668,PAY092802,610,152
FEE092669,PAY092803,769,192
FEE092670,PAY092804,859,215
FEE092671,PAY092805,756,189
FEE092672,PAY092806,952,238
FEE092673,PAY092807,535,134
FEE092674,PAY092808,215,54
FEE092675,PAY092809,559,140
FEE092676,PAY092810,320,80
FEE092677,PAY092811,770,193
FEE092678,PAY092812,359,90
FEE092679,PAY092813,849,212
FEE092680,PAY092814,153,38
FEE092681,PAY092815,781,195
FEE092682,PAY092816,581,145
FEE092683,PAY092817,109,27
FEE092684,PAY092818,336,84
FEE092685,PAY092819,731,183
FEE092686,PAY092820,291,73
FEE092687,PAY092821,291,73
FEE092688,PAY092822,582,146
FEE092689,PAY092823,650,163
FEE092690,PAY092824,245,61
FEE092691,PAY092825,532,133
FEE092692,PAY092826,501,125
FEE092693,PAY092827,354,89
FEE092694,PAY092828,347,87
FEE092695,PAY092829,173,43
FEE092696,PAY092830,884,221
FEE092697,PAY092831,242,60
FEE092698,PAY092832,53,13
FEE092699,PAY092833,662,165
FEE092700,PAY092834,631,158
FEE092701,PAY092835,97,24
FEE092702,PAY092836,227,57
FEE092703,PAY092837,780,195
FEE092704,PAY092838,36,9
FEE092705,PAY092839,336,84
FEE092706,PAY092840,894,223
FEE092707,PAY092841,447,112
FEE092708,PAY092842,935,234
FEE092709,PAY092843,432,108
FEE092710,PAY092844,42,10
FEE092711,PAY092845,798,199
FEE092712,PAY092846,217,54
FEE092713,PAY092847,741,185
FEE092714,PAY092848,285,71
FEE092715,PAY092849,488,122
FEE092716,PAY092850,685,171
FEE092717,PAY092851,887,222
FEE092718,PAY092852,308,77
FEE092719,PAY092853,755,189
FEE092720,PAY092854,360,90
FEE092721,PAY092855,133,33
FEE092722,PAY092856,524,131
FEE092723,PAY092857,489,122
FEE092724,PAY092858,359,90
FEE092725,PAY092859,252,63
FEE092726,PAY092860,311,78
FEE092727,PAY092861,750,187
FEE092728,PAY092862,170,43
FEE092729,PAY092863,167,42
FEE092730,PAY092864,379,95
FEE092731,PAY092865,533,133
FEE092732,PAY092866,334,83
FEE092733,PAY092867,711,178
FEE092734,PAY092868,288,72
FEE092735,PAY092869,443,111
FEE092736,PAY092870,740,185
FEE092737,PAY092871,174,43
FEE092738,PAY092872,520,130
FEE092739,PAY092873,456,114
FEE092740,PAY092874,792,198
FEE092741,PAY092875,35,9
FEE092742,PAY092876,589,147
FEE092743,PAY092877,186,47
FEE092744,PAY092878,153,38
FEE092745,PAY092879,625,156
FEE092746,PAY092880,666,167
FEE092747,PAY092881,302,76
FEE092748,PAY092882,336,84
FEE092749,PAY092883,656,164
FEE092750,PAY092884,700,175
FEE092751,PAY092885,176,44
FEE092752,PAY092886,198,49
FEE092753,PAY092887,396,99
FEE092754,PAY092888,745,186
FEE092755,PAY092889,290,72
FEE092756,PAY092890,651,163
FEE092757,PAY092891,667,167
FEE092758,PAY092892,754,189
FEE092759,PAY092893,541,135
FEE092760,PAY092894,129,32
FEE092761,PAY092895,508,127
FEE092762,PAY092896,916,229
FEE092763,PAY092897,174,43
FEE092764,PAY092898,644,161
FEE092765,PAY092899,819,205
FEE092766,PAY092900,107,27
FEE092767,PAY092901,934,234
FEE092768,PAY092902,823,206
FEE092769,PAY092903,616,154
FEE092770,PAY092904,543,136
FEE092771,PAY092905,125,31
FEE092772,PAY092906,924,231
FEE092773,PAY092907,459,115
FEE092774,PAY092908,841,210
FEE092775,PAY092909,382,95
FEE092776,PAY092910,717,179
FEE092777,PAY092911,780,195
FEE092778,PAY092912,150,38
FEE092779,PAY092913,223,56
FEE092780,PAY092914,850,213
FEE092781,PAY092915,168,42
FEE092782,PAY092916,537,134
FEE092783,PAY092917,611,153
FEE092784,PAY092918,563,141
FEE092785,PAY092919,155,39
FEE092786,PAY092920,581,145
FEE092787,PAY092921,432,108
FEE092788,PAY092922,245,61
FEE092789,PAY092923,787,197
FEE092790,PAY092924,423,106
FEE092791,PAY092925,667,167
FEE092792,PAY092926,192,48
FEE092793,PAY092927,123,31
FEE092794,PAY092928,693,173
FEE092795,PAY092929,952,238
FEE092796,PAY092930,778,195
FEE092797,PAY092931,90,23
FEE092798,PAY092932,438,110
FEE092799,PAY092933,796,199
FEE092800,PAY092934,862,216
FEE092801,PAY092935,746,187
FEE092802,PAY092936,546,137
FEE092803,PAY092937,113,28
FEE092804,PAY092938,824,206
FEE092805,PAY092939,247,62
FEE092806,PAY092940,454,114
FEE092807,PAY092941,267,67
FEE092808,PAY092942,801,200
FEE092809,PAY092943,799,200
FEE092810,PAY092944,955,239
FEE092811,PAY092945,136,34
FEE092812,PAY092946,782,196
FEE092813,PAY092947,315,79
FEE092814,PAY092948,544,136
FEE092815,PAY092949,927,232
FEE092816,PAY092950,893,223
FEE092817,PAY092951,422,106
FEE092818,PAY092952,496,124
FEE092819,PAY092953,340,85
FEE092820,PAY092954,158,39
FEE092821,PAY092955,513,128
FEE092822,PAY092956,285,71
FEE092823,PAY092957,720,180
FEE092824,PAY092958,423,106
FEE092825,PAY092959,405,101
FEE092826,PAY092960,549,137
FEE092827,PAY092961,615,154
FEE092828,PAY092962,399,100
FEE092829,PAY092963,436,109
FEE092830,PAY092964,424,106
FEE092831,PAY092965,849,212
FEE092832,PAY092966,708,177
FEE092833,PAY092967,457,114
FEE092834,PAY092968,762,190
FEE092835,PAY092969,131,33
FEE092836,PAY092970,111,28
FEE092837,PAY092971,834,209
FEE092838,PAY092972,623,156
FEE092839,PAY092973,137,34
FEE092840,PAY092974,282,71
FEE092841,PAY092975,626,156
FEE092842,PAY092976,769,192
FEE092843,PAY092977,748,187
FEE092844,PAY092978,211,53
FEE092845,PAY092979,447,112
FEE092846,PAY092980,632,158
FEE092847,PAY092981,910,228
FEE092848,PAY092982,750,188
FEE092849,PAY092983,67,17
FEE092850,PAY092984,249,62
FEE092851,PAY092985,269,67
FEE092852,PAY092986,233,58
FEE092853,PAY092987,867,217
FEE092854,PAY092988,719,180
FEE092855,PAY092989,901,225
FEE092856,PAY092990,338,85
FEE092857,PAY092991,670,167
FEE092858,PAY092992,528,132
FEE092859,PAY092993,453,113
FEE092860,PAY092994,299,75
FEE092861,PAY092995,347,87
FEE092862,PAY092996,342,86
FEE092863,PAY092997,828,207
FEE092864,PAY092998,809,202
FEE092865,PAY092999,436,109
FEE092866,PAY093000,868,217
FEE092867,PAY093001,604,151
FEE092868,PAY093002,447,112
FEE092869,PAY093003,954,238
FEE092870,PAY093004,739,185
FEE092871,PAY093005,646,162
FEE092872,PAY093006,756,189
FEE092873,PAY093007,799,200
FEE092874,PAY093008,941,235
FEE092875,PAY093009,831,208
FEE092876,PAY093010,959,240
FEE092877,PAY093011,876,219
FEE092878,PAY093012,413,103
FEE092879,PAY093013,118,30
FEE092880,PAY093014,296,74
FEE092881,PAY093015,688,172
FEE092882,PAY093016,542,135
FEE092883,PAY093017,940,235
FEE092884,PAY093018,40,10
FEE092885,PAY093019,701,175
FEE092886,PAY093020,366,91
FEE092887,PAY093021,150,38
FEE092888,PAY093022,883,221
FEE092889,PAY093023,329,82
FEE092890,PAY093024,328,82
FEE092891,PAY093025,481,120
FEE092892,PAY093026,73,18
FEE092893,PAY093027,767,192
FEE092894,PAY093028,869,217
FEE092895,PAY093029,943,236
FEE092896,PAY093030,758,190
FEE092897,PAY093031,605,151
FEE092898,PAY093032,354,89
FEE092899,PAY093033,518,129
FEE092900,PAY093034,824,206
FEE092901,PAY093035,256,64
FEE092902,PAY093036,264,66
FEE092903,PAY093037,890,223
FEE092904,PAY093039,74,19
FEE092905,PAY093040,40,10
FEE092906,PAY093041,953,238
FEE092907,PAY093042,488,122
FEE092908,PAY093043,844,211
FEE092909,PAY093044,839,210
FEE092910,PAY093045,765,191
FEE092911,PAY093046,250,63
FEE092912,PAY093047,175,44
FEE092913,PAY093048,169,42
FEE092914,PAY093049,805,201
FEE092915,PAY093050,505,126
FEE092916,PAY093051,206,51
FEE092917,PAY093052,305,76
FEE092918,PAY093053,733,183
FEE092919,PAY093054,475,119
FEE092920,PAY093055,492,123
FEE092921,PAY093056,923,231
FEE092922,PAY093057,414,103
FEE092923,PAY093058,611,153
FEE092924,PAY093059,452,113
FEE092925,PAY093060,621,155
FEE092926,PAY093061,53,13
FEE092927,PAY093062,810,202
FEE092928,PAY093063,274,68
FEE092929,PAY093064,807,202
FEE092930,PAY093065,193,48
FEE092931,PAY093066,518,129
FEE092932,PAY093067,686,171
FEE092933,PAY093068,755,189
FEE092934,PAY093069,41,10
FEE092935,PAY093070,234,58
FEE092936,PAY093071,643,161
FEE092937,PAY093072,375,94
FEE092938,PAY093073,835,209
FEE092939,PAY093074,397,99
FEE092940,PAY093075,513,128
FEE092941,PAY093076,448,112
FEE092942,PAY093077,210,52
FEE092943,PAY093078,365,91
FEE092944,PAY093079,308,77
FEE092945,PAY093080,688,172
FEE092946,PAY093081,586,146
FEE092947,PAY093082,849,212
FEE092948,PAY093083,618,154
FEE092949,PAY093084,687,172
FEE092950,PAY093085,941,235
FEE092951,PAY093086,100,25
FEE092952,PAY093087,812,203
FEE092953,PAY093088,584,146
FEE092954,PAY093089,334,84
FEE092955,PAY093090,922,231
FEE092956,PAY093091,876,219
FEE092957,PAY093092,767,192
FEE092958,PAY093093,787,197
FEE092959,PAY093094,296,74
FEE092960,PAY093095,528,132
FEE092961,PAY093096,604,151
FEE092962,PAY093097,149,37
FEE092963,PAY093098,613,153
FEE092964,PAY093099,735,184
FEE092965,PAY093100,640,160
FEE092966,PAY093101,802,201
FEE092967,PAY093102,446,111
FEE092968,PAY093103,906,227
FEE092969,PAY093104,623,156
FEE092970,PAY093105,107,27
FEE092971,PAY093106,431,108
FEE092972,PAY093107,378,94
FEE092973,PAY093108,810,202
FEE092974,PAY093109,488,122
FEE092975,PAY093110,27,7
FEE092976,PAY093111,408,102
FEE092977,PAY093112,356,89
FEE092978,PAY093113,821,205
FEE092979,PAY093114,312,78
FEE092980,PAY093115,479,120
FEE092981,PAY093116,225,56
FEE092982,PAY093117,335,84
FEE092983,PAY093118,347,87
FEE092984,PAY093119,458,114
FEE092985,PAY093120,592,148
FEE092986,PAY093121,209,52
FEE092987,PAY093122,354,88
FEE092988,PAY093123,239,60
FEE092989,PAY093124,300,75
FEE092990,PAY093125,298,75
FEE092991,PAY093126,667,167
FEE092992,PAY093127,99,25
FEE092993,PAY093128,348,87
FEE092994,PAY093129,385,96
FEE092995,PAY093130,746,187
FEE092996,PAY093131,692,173
FEE092997,PAY093132,250,63
FEE092998,PAY093133,760,190
FEE092999,PAY093134,542,136
FEE093000,PAY093135,159,40
FEE093001,PAY093136,338,84
FEE093002,PAY093137,652,163
FEE093003,PAY093138,460,115
FEE093004,PAY093139,258,64
FEE093005,PAY093140,731,183
FEE093006,PAY093141,425,106
FEE093007,PAY093142,811,203
FEE093008,PAY093143,770,193
FEE093009,PAY093144,121,30
FEE093010,PAY093145,519,130
FEE093011,PAY093146,779,195
FEE093012,PAY093147,904,226
FEE093013,PAY093148,530,132
FEE093014,PAY093149,259,65
FEE093015,PAY093150,25,6
FEE093016,PAY093151,625,156
FEE093017,PAY093152,217,54
FEE093018,PAY093153,479,120
FEE093019,PAY093154,175,44
FEE093020,PAY093155,30,8
FEE093021,PAY093156,74,19
FEE093022,PAY093157,232,58
FEE093023,PAY093158,29,7
FEE093024,PAY093159,227,57
FEE093025,PAY093160,399,100
FEE093026,PAY093161,345,86
FEE093027,PAY093162,846,212
FEE093028,PAY093163,775,194
FEE093029,PAY093164,249,62
FEE093030,PAY093165,211,53
FEE093031,PAY093166,628,157
FEE093032,PAY093167,889,222
FEE093033,PAY093168,568,142
FEE093034,PAY093169,266,66
FEE093035,PAY093170,746,187
FEE093036,PAY093171,670,167
FEE093037,PAY093172,670,168
FEE093038,PAY093173,356,89
FEE093039,PAY093174,833,208
FEE093040,PAY093175,346,86
FEE093041,PAY093176,942,236
FEE093042,PAY093177,423,106
FEE093043,PAY093178,89,22
FEE093044,PAY093179,569,142
FEE093045,PAY093180,278,70
FEE093046,PAY093181,797,199
FEE093047,PAY093182,421,105
FEE093048,PAY093183,264,66
FEE093049,PAY093184,523,131
FEE093050,PAY093185,107,27
FEE093051,PAY093186,511,128
FEE093052,PAY093187,131,33
FEE093053,PAY093188,132,33
FEE093054,PAY093189,865,216
FEE093055,PAY093190,845,211
FEE093056,PAY093191,99,25
FEE093057,PAY093192,288,72
FEE093058,PAY093193,354,89
FEE093059,PAY093194,420,105
FEE093060,PAY093195,153,38
FEE093061,PAY093196,596,149
FEE093062,PAY093197,758,189
FEE093063,PAY093198,862,215
FEE093064,PAY093199,197,49
FEE093065,PAY093200,365,91
FEE093066,PAY093201,808,202
FEE093067,PAY093202,530,133
FEE093068,PAY093203,217,54
FEE093069,PAY093204,572,143
FEE093070,PAY093205,848,212
FEE093071,PAY093206,273,68
FEE093072,PAY093207,445,111
FEE093073,PAY093208,370,93
FEE093074,PAY093209,320,80
FEE093075,PAY093210,413,103
FEE093076,PAY093211,869,217
FEE093077,PAY093212,625,156
FEE093078,PAY093213,907,227
FEE093079,PAY093214,924,231
FEE093080,PAY093215,660,165
FEE093081,PAY093216,815,204
FEE093082,PAY093217,952,238
