payment_id,order_id,amount,status,method,ts
PAY072950,O072837,18449,settled,card,2026-08-29T06:00:00
PAY072951,O072838,18923,settled,wire,2026-08-29T02:00:00
PAY072952,O072839,28496,settled,wire,2026-08-11T07:00:00
PAY072953,O072840,39330,settled,ach,2026-08-19T22:00:00
PAY072954,O072841,5658,settled,card,2026-08-18T09:00:00
PAY072955,O072842,37728,settled,ach,2026-08-14T17:00:00
PAY072956,O072843,40788,settled,ach,2026-08-11T22:00:00
PAY072957,O072844,3981,settled,card,2026-08-23T08:00:00
PAY072958,O072845,37670,settled,wire,2026-08-15T21:00:00
PAY072959,O072846,39159,settled,wallet,2026-08-13T11:00:00
PAY072960,O072847,34277,settled,wire,2026-08-25T19:00:00
PAY072961,O072848,47015,settled,wallet,2026-08-25T04:00:00
PAY072962,O072849,9071,settled,wire,2026-08-17T18:00:00
PAY072963,O072850,29978,settled,wallet,2026-08-29T03:00:00
PAY072964,O072851,22825,settled,card,2026-08-31T11:00:00
PAY072965,O072852,14075,settled,wallet,2026-08-11T12:00:00
PAY072966,O072853,16846,settled,wire,2026-08-09T07:00:00
PAY072967,O072854,33797,settled,ach,2026-09-02T18:00:00
PAY072968,O072855,44401,settled,wire,2026-09-02T02:00:00
PAY072969,O072856,45168,settled,ach,2026-08-08T09:00:00
PAY072970,O072857,12469,settled,ach,2026-08-21T17:00:00
PAY072971,O072858,31427,settled,wire,2026-08-12T22:00:00
PAY072972,O072859,32048,settled,card,2026-08-31T20:00:00
PAY072973,O072860,4670,settled,wire,2026-08-11T09:00:00
PAY072974,O072861,25795,settled,card,2026-08-11T21:00:00
PAY072975,O072862,21544,settled,wire,2026-08-15T21:00:00
PAY072976,O072863,12927,settled,wallet,2026-08-18T12:00:00
PAY072977,O072864,40290,settled,ach,2026-09-03T17:00:00
PAY072978,O072865,37192,settled,wire,2026-08-09T12:00:00
PAY072979,O072866,31708,settled,ach,2026-08-26T10:00:00
PAY072980,O072867,7558,settled,ach,2026-08-16T14:00:00
PAY072981,O072868,14467,settled,ach,2026-08-10T18:00:00
PAY072982,O072869,6158,settled,card,2026-09-02T00:00:00
PAY072983,O072870,39152,settled,wallet,2026-08-17T07:00:00
PAY072984,O072871,10883,settled,wallet,2026-08-25T21:00:00
PAY072985,O072872,20564,settled,card,2026-08-20T15:00:00
PAY072986,O072873,7674,settled,ach,2026-08-08T14:00:00
PAY072987,O072874,44578,settled,ach,2026-08-23T00:00:00
PAY072988,O072875,23765,settled,ach,2026-08-07T15:00:00
PAY072989,O072876,15592,settled,ach,2026-08-28T13:00:00
PAY072990,O072877,46489,settled,wire,2026-08-27T16:00:00
PAY072991,O072878,1462,settled,wallet,2026-08-11T17:00:00
PAY072992,O072879,34472,settled,card,2026-08-19T19:00:00
PAY072993,O072880,8606,settled,card,2026-08-20T14:00:00
PAY072994,O072881,25081,settled,ach,2026-08-20T14:00:00
PAY072995,O072882,45189,settled,ach,2026-08-10T20:00:00
PAY072996,O072883,23908,settled,ach,2026-08-27T13:00:00
PAY072997,O072884,9223,settled,card,2026-08-20T16:00:00
PAY072998,O072885,26236,settled,card,2026-08-22T21:00:00
PAY072999,O072886,37300,settled,card,2026-08-25T12:00:00
PAY073000,O072887,22935,settled,wire,2026-08-31T21:00:00
PAY073001,O072888,25114,settled,wallet,2026-08-11T17:00:00
PAY073002,O072889,14679,settled,ach,2026-08-21T10:00:00
PAY073003,O072890,23496,settled,ach,2026-08-27T01:00:00
PAY073004,O072891,31103,settled,card,2026-08-15T11:00:00
PAY073005,O072892,10480,settled,wallet,2026-08-12T18:00:00
PAY073006,O072893,21484,settled,ach,2026-08-16T11:00:00
PAY073007,O072894,43870,settled,wallet,2026-08-30T05:00:00
PAY073008,O072895,29364,settled,ach,2026-08-17T16:00:00
PAY073009,O072896,28446,settled,wire,2026-08-16T20:00:00
PAY073010,O072897,36706,settled,wallet,2026-08-29T03:00:00
PAY073011,O072898,42340,settled,wallet,2026-08-15T03:00:00
PAY073012,O072899,21301,settled,ach,2026-08-11T03:00:00
PAY073013,O072900,26132,settled,ach,2026-08-29T11:00:00
PAY073014,O072901,32684,settled,wire,2026-08-10T07:00:00
PAY073015,O072902,25153,settled,ach,2026-08-24T17:00:00
PAY073016,O072903,17631,settled,ach,2026-08-22T12:00:00
PAY073017,O072904,4872,settled,card,2026-09-04T05:00:00
PAY073018,O072905,10595,settled,ach,2026-08-07T18:00:00
PAY073019,O072906,44224,settled,ach,2026-08-26T13:00:00
PAY073020,O072907,12064,settled,wallet,2026-08-15T10:00:00
PAY073021,O072908,41408,settled,ach,2026-08-08T21:00:00
PAY073022,O072909,20705,settled,wire,2026-08-31T03:00:00
PAY073023,O072910,22518,settled,wire,2026-08-24T20:00:00
PAY073024,O072911,28141,settled,ach,2026-08-25T03:00:00
PAY073025,O072912,46166,settled,card,2026-08-24T01:00:00
PAY073026,O072913,40836,settled,wire,2026-08-12T22:00:00
PAY073027,O072914,20218,settled,ach,2026-08-18T06:00:00
PAY073028,O072915,27582,settled,wire,2026-08-10T15:00:00
PAY073029,O072916,26625,settled,card,2026-08-12T10:00:00
PAY073030,O072917,27819,settled,wire,2026-08-28T02:00:00
PAY073031,O072918,25524,settled,wallet,2026-08-06T17:00:00
PAY073032,O072919,11938,settled,ach,2026-08-18T21:00:00
PAY073033,O072920,36773,settled,card,2026-08-16T17:00:00
PAY073034,O072921,35029,settled,ach,2026-08-31T13:00:00
PAY073035,O072922,8802,settled,ach,2026-08-18T18:00:00
PAY073036,O072923,19440,settled,wire,2026-09-03T22:00:00
PAY073037,O072924,43507,settled,ach,2026-08-06T23:00:00
PAY073038,O072925,11102,settled,wire,2026-08-25T19:00:00
PAY073039,O072926,8261,settled,wire,2026-08-13T12:00:00
PAY073040,O072927,26619,settled,ach,2026-08-29T19:00:00
PAY073041,O072928,28448,settled,ach,2026-09-02T02:00:00
PAY073042,O072929,30541,settled,wire,2026-08-14T14:00:00
PAY073043,O072930,11290,settled,wallet,2026-08-21T19:00:00
PAY073044,O072931,7061,settled,ach,2026-08-11T17:00:00
PAY073045,O072932,44507,settled,wallet,2026-08-23T08:00:00
PAY073046,O072933,23031,settled,wire,2026-08-25T18:00:00
PAY073047,O072934,19950,settled,ach,2026-08-12T21:00:00
PAY073048,O072935,47040,settled,card,2026-08-11T22:00:00
PAY073049,O072936,40904,settled,wallet,2026-08-08T20:00:00
PAY073050,O072937,24641,settled,ach,2026-08-18T19:00:00
PAY073051,O072938,39220,settled,card,2026-08-23T17:00:00
PAY073052,O072939,14377,settled,card,2026-08-09T17:00:00
PAY073053,O072940,8216,settled,card,2026-08-13T17:00:00
PAY073054,O072941,3096,settled,card,2026-09-03T18:00:00
PAY073055,O072942,41155,settled,ach,2026-08-13T22:00:00
PAY073056,O072943,2784,settled,ach,2026-08-15T04:00:00
PAY073057,O072944,36654,settled,wire,2026-08-21T15:00:00
PAY073058,O072945,45365,settled,card,2026-08-29T11:00:00
PAY073059,O072946,8355,settled,wallet,2026-08-08T06:00:00
PAY073060,O072947,26437,settled,wire,2026-08-28T01:00:00
PAY073061,O072948,41402,settled,card,2026-08-28T11:00:00
PAY073062,O072949,4699,settled,card,2026-08-14T12:00:00
PAY073063,O072950,28232,settled,wire,2026-08-28T07:00:00
PAY073064,O072951,21507,settled,ach,2026-08-19T04:00:00
PAY073065,O072952,8788,settled,wallet,2026-08-09T20:00:00
PAY073066,O072953,44886,settled,ach,2026-08-23T11:00:00
PAY073067,O072954,44121,settled,ach,2026-08-10T04:00:00
PAY073068,O072955,29443,settled,wallet,2026-08-09T15:00:00
PAY073069,O072956,42594,settled,ach,2026-08-07T07:00:00
PAY073070,O072957,7166,settled,ach,2026-08-07T05:00:00
PAY073071,O072958,44847,settled,wire,2026-08-12T17:00:00
PAY073072,O072959,21253,settled,card,2026-08-27T09:00:00
PAY073073,O072960,10243,settled,ach,2026-09-04T03:00:00
PAY073074,O072961,8815,settled,ach,2026-08-10T13:00:00
PAY073075,O072962,44279,settled,wallet,2026-08-15T21:00:00
PAY073076,O072963,35289,settled,wallet,2026-08-22T12:00:00
PAY073077,O072964,33196,settled,wire,2026-08-29T16:00:00
PAY073078,O072965,4591,settled,wire,2026-08-31T08:00:00
PAY073079,O072965,4591,settled,wire,2026-08-31T08:00:00
PAY073080,O072966,2646,settled,ach,2026-08-31T17:00:00
PAY073081,O072967,11121,settled,wire,2026-08-25T04:00:00
PAY073082,O072967,11121,settled,wire,2026-08-25T04:00:00
PAY073083,O072968,29342,settled,wire,2026-08-15T22:00:00
PAY073084,O072969,4215,settled,ach,2026-08-24T22:00:00
PAY073085,O072970,12591,settled,ach,2026-08-30T21:00:00
PAY073086,O072971,38714,settled,card,2026-08-24T11:00:00
PAY073087,O072972,30744,settled,card,2026-08-17T17:00:00
PAY073088,O072973,18346,settled,wire,2026-08-17T15:00:00
PAY073089,O072974,36849,settled,wallet,2026-08-31T20:00:00
PAY073090,O072975,37295,settled,wallet,2026-08-16T07:00:00
PAY073091,O072976,47767,settled,wallet,2026-08-15T20:00:00
PAY073092,O072977,16908,settled,ach,2026-08-07T23:00:00
PAY073093,O072978,39892,settled,wallet,2026-08-17T16:00:00
PAY073094,O072979,40682,settled,card,2026-08-29T03:00:00
PAY073095,O072980,19353,settled,ach,2026-08-30T17:00:00
PAY073096,O072981,31085,settled,wire,2026-08-30T12:00:00
PAY073097,O072982,1083,settled,card,2026-08-14T19:00:00
PAY073098,O072983,12687,settled,wallet,2026-08-24T18:00:00
PAY073099,O072984,33406,settled,ach,2026-08-21T15:00:00
PAY073100,O072985,7490,settled,ach,2026-08-17T22:00:00
PAY073101,O072986,44320,settled,ach,2026-08-22T03:00:00
PAY073102,O072987,14823,settled,wire,2026-08-19T13:00:00
PAY073103,O072988,20096,settled,wire,2026-08-08T00:00:00
PAY073104,O072989,25773,settled,wire,2026-09-02T16:00:00
PAY073105,O072990,31599,settled,wire,2026-08-24T16:00:00
PAY073106,O072991,19781,settled,wallet,2026-08-22T13:00:00
PAY073107,O072992,18149,settled,card,2026-08-11T02:00:00
PAY073108,O072993,33491,settled,wallet,2026-08-07T11:00:00
PAY073109,O072994,18563,settled,ach,2026-08-24T05:00:00
PAY073110,O072995,9578,settled,ach,2026-08-21T00:00:00
PAY073111,O072996,33697,settled,card,2026-08-27T00:00:00
PAY073112,O072997,42507,settled,wallet,2026-08-18T05:00:00
PAY073113,O072998,32659,settled,card,2026-08-11T00:00:00
PAY073114,O072999,1183,settled,wire,2026-08-25T01:00:00
PAY073115,O073000,23443,settled,ach,2026-08-15T07:00:00
PAY073116,O073001,33803,settled,card,2026-08-07T07:00:00
PAY073117,O073002,11076,settled,card,2026-08-11T16:00:00
PAY073118,O073003,35134,settled,card,2026-09-01T13:00:00
PAY073119,O073004,45548,settled,wallet,2026-08-26T15:00:00
PAY073120,O073005,21034,settled,wire,2026-09-02T12:00:00
PAY073121,O073006,46718,settled,wallet,2026-08-23T21:00:00
PAY073122,O073007,14467,settled,ach,2026-08-21T00:00:00
PAY073123,O073008,4891,settled,card,2026-08-29T05:00:00
PAY073124,O073009,10490,settled,wallet,2026-08-26T18:00:00
PAY073125,O073010,24064,settled,wire,2026-08-27T17:00:00
PAY073126,O073011,39542,settled,wallet,2026-08-28T08:00:00
PAY073127,O073012,17773,settled,ach,2026-08-20T20:00:00
PAY073128,O073013,17720,settled,wire,2026-08-12T20:00:00
PAY073129,O073014,37182,settled,card,2026-08-24T18:00:00
PAY073130,O073015,2656,settled,wire,2026-08-18T20:00:00
PAY073131,O073016,18732,settled,ach,2026-08-13T10:00:00
PAY073132,O073017,30820,settled,wire,2026-09-04T09:00:00
PAY073133,O073018,44212,settled,wallet,2026-08-13T05:00:00
PAY073134,O073019,10246,settled,card,2026-08-19T12:00:00
PAY073135,O073019,10246,settled,card,2026-08-19T12:00:00
PAY073136,O073020,30947,settled,ach,2026-08-17T19:00:00
PAY073137,O073021,7536,settled,card,2026-08-30T01:00:00
PAY073138,O073022,2879,settled,card,2026-08-18T12:00:00
PAY073139,O073023,18873,settled,wallet,2026-08-08T06:00:00
PAY073140,O073024,34955,settled,card,2026-08-30T22:00:00
PAY073141,O073025,3609,settled,card,2026-08-11T04:00:00
PAY073142,O073026,32479,settled,card,2026-09-04T01:00:00
PAY073143,O073027,15185,settled,wire,2026-08-26T18:00:00
PAY073144,O073028,21573,settled,card,2026-08-22T09:00:00
PAY073145,O073029,30769,settled,wallet,2026-08-25T18:00:00
PAY073146,O073030,40710,settled,wire,2026-09-01T23:00:00
PAY073147,O073031,34440,settled,card,2026-08-26T01:00:00
PAY073148,O073032,25222,settled,card,2026-08-30T13:00:00
PAY073149,O073033,20231,settled,wallet,2026-08-30T19:00:00
PAY073150,O073034,43487,settled,card,2026-08-14T16:00:00
PAY073151,O073035,5568,settled,ach,2026-08-18T22:00:00
PAY073152,O073036,16291,settled,wallet,2026-08-19T11:00:00
PAY073153,O073037,14174,settled,ach,2026-08-24T13:00:00
PAY073154,O073038,8472,settled,ach,2026-09-03T16:00:00
PAY073155,O073039,8737,settled,wallet,2026-08-15T18:00:00
PAY073156,O073040,1679,settled,wire,2026-09-01T20:00:00
PAY073157,O073041,16277,settled,ach,2026-08-21T15:00:00
PAY073158,O073042,12499,settled,wire,2026-08-15T02:00:00
PAY073159,O073043,43288,settled,wallet,2026-08-28T10:00:00
PAY073160,O073044,1497,settled,ach,2026-08-20T14:00:00
PAY073161,O073045,3071,settled,card,2026-08-22T06:00:00
PAY073162,O073046,31892,settled,card,2026-08-12T08:00:00
PAY073163,O073047,13322,settled,ach,2026-08-21T05:00:00
PAY073164,O073048,2809,settled,wallet,2026-08-19T07:00:00
PAY073165,O073049,16308,settled,card,2026-08-09T19:00:00
PAY073166,O073050,29701,settled,card,2026-08-24T10:00:00
PAY073167,O073051,33187,settled,wallet,2026-08-16T04:00:00
PAY073168,O073052,20997,settled,wallet,2026-08-20T23:00:00
PAY073169,O073053,25116,settled,wallet,2026-09-03T19:00:00
PAY073170,O073054,18084,settled,wire,2026-08-27T17:00:00
PAY073171,O073055,14539,settled,card,2026-08-31T00:00:00
PAY073172,O073056,20051,settled,ach,2026-08-08T22:00:00
PAY073173,O073057,24501,settled,wire,2026-08-10T06:00:00
PAY073174,O073058,4239,settled,ach,2026-08-19T01:00:00
PAY073175,O073059,20834,settled,wire,2026-08-17T10:00:00
PAY073176,O073060,20072,settled,ach,2026-08-11T14:00:00
PAY073177,O073061,7458,settled,ach,2026-08-25T08:00:00
PAY073178,O073062,11458,settled,wallet,2026-08-16T13:00:00
PAY073179,O073063,18925,settled,card,2026-08-08T13:00:00
PAY073180,O073064,14449,settled,wallet,2026-08-12T04:00:00
PAY073181,O073065,13864,settled,wallet,2026-08-12T16:00:00
PAY073182,O073066,22619,settled,wire,2026-08-27T03:00:00
PAY073183,O073067,19442,settled,wallet,2026-08-30T09:00:00
PAY073184,O073068,33792,settled,card,2026-08-29T21:00:00
PAY073185,O073069,12697,settled,ach,2026-08-09T11:00:00
PAY073186,O073070,20685,settled,wire,2026-08-28T22:00:00
PAY073187,O073071,32589,settled,ach,2026-09-02T07:00:00
PAY073188,O073072,22797,settled,wire,2026-08-25T11:00:00
PAY073189,O073073,43489,settled,wallet,2026-08-14T13:00:00
PAY073190,O073074,4199,settled,card,2026-08-23T20:00:00
PAY073191,O073075,14971,settled,ach,2026-08-11T06:00:00
PAY073192,O073076,13634,settled,card,2026-08-27T07:00:00
PAY073193,O073077,9875,settled,ach,2026-08-27T07:00:00
PAY073194,O073078,41069,settled,ach,2026-09-02T17:00:00
PAY073195,O073079,8950,settled,ach,2026-09-03T14:00:00
PAY073196,O073080,42515,settled,ach,2026-08-21T02:00:00
PAY073197,O073081,4246,settled,ach,2026-08-10T18:00:00
PAY073198,O073082,3145,settled,wire,2026-08-19T19:00:00
PAY073199,O073083,25081,settled,ach,2026-08-16T21:00:00
PAY073200,O073084,37540,settled,wire,2026-09-01T09:00:00
PAY073201,O073085,23621,settled,ach,2026-08-31T02:00:00
PAY073202,O073086,1379,settled,card,2026-09-02T01:00:00
PAY073203,O073087,43282,settled,wire,2026-08-07T05:00:00
PAY073204,O073088,38521,settled,wire,2026-09-01T23:00:00
PAY073205,O073089,47871,settled,card,2026-08-22T13:00:00
PAY073206,O073090,38547,settled,card,2026-08-13T09:00:00
PAY073207,O073091,2139,settled,ach,2026-08-19T06:00:00
PAY073208,O073092,7341,settled,card,2026-08-12T03:00:00
PAY073209,O073093,2755,settled,card,2026-08-24T06:00:00
PAY073210,O073094,8744,settled,wallet,2026-08-27T13:00:00
PAY073211,O073095,39601,settled,wallet,2026-08-10T02:00:00
PAY073212,O073096,39661,settled,card,2026-08-10T11:00:00
PAY073213,O073097,29783,settled,ach,2026-08-19T15:00:00
PAY073214,O073098,16793,settled,ach,2026-09-01T04:00:00
PAY073215,O073099,8408,settled,ach,2026-08-25T23:00:00
PAY073216,O073100,21783,settled,ach,2026-08-14T13:00:00
PAY073217,O073101,5110,settled,wallet,2026-08-14T17:00:00
PAY073218,O073102,44692,settled,wallet,2026-08-11T16:00:00
PAY073219,O073103,34554,settled,ach,2026-08-30T17:00:00
PAY073220,O073104,16635,settled,ach,2026-08-26T13:00:00
PAY073221,O073105,36848,settled,card,2026-08-09T09:00:00
PAY073222,O073106,42252,settled,wire,2026-08-26T06:00:00
PAY073223,O073107,34452,settled,ach,2026-08-21T20:00:00
PAY073224,O073108,47328,settled,wallet,2026-08-08T02:00:00
PAY073225,O073109,46134,settled,wire,2026-08-21T00:00:00
PAY073226,O073110,13309,settled,ach,2026-09-01T20:00:00
PAY073227,O073111,37882,settled,wire,2026-08-20T12:00:00
PAY073228,O073112,7166,settled,ach,2026-08-26T07:00:00
PAY073229,O073113,28352,settled,card,2026-08-26T23:00:00
PAY073230,O073114,4112,settled,wire,2026-08-27T06:00:00
PAY073231,O073115,28510,settled,ach,2026-08-28T20:00:00
PAY073232,O073116,17599,settled,wire,2026-08-16T14:00:00
PAY073233,O073117,44735,settled,ach,2026-08-13T21:00:00
PAY073234,O073118,32976,settled,card,2026-08-29T07:00:00
PAY073235,O073119,35191,settled,wire,2026-08-31T15:00:00
PAY073236,O073120,10312,settled,wallet,2026-08-30T06:00:00
PAY073237,O073121,1737,settled,wallet,2026-09-02T21:00:00
PAY073238,O073122,34285,settled,card,2026-08-30T01:00:00
PAY073239,O073123,43763,settled,wire,2026-08-09T13:00:00
PAY073240,O073124,44908,settled,ach,2026-08-12T17:00:00
PAY073241,O073125,11833,settled,wallet,2026-08-26T15:00:00
PAY073242,O073126,12473,settled,wallet,2026-08-18T15:00:00
PAY073243,O073127,24060,settled,card,2026-08-14T19:00:00
PAY073244,O073128,39578,settled,wallet,2026-08-13T08:00:00
PAY073245,O073129,30177,settled,ach,2026-08-29T10:00:00
PAY073246,O073130,10343,settled,card,2026-08-28T10:00:00
PAY073247,O073131,8550,settled,ach,2026-08-08T20:00:00
PAY073248,O073132,30724,settled,wallet,2026-08-23T00:00:00
PAY073249,O073133,9542,settled,wallet,2026-08-11T15:00:00
PAY073250,O073134,43469,settled,card,2026-09-03T10:00:00
PAY073251,O073135,47943,settled,wallet,2026-08-22T10:00:00
PAY073252,O073136,17785,settled,wire,2026-08-12T12:00:00
PAY073253,O073137,6080,settled,ach,2026-08-30T10:00:00
PAY073254,O073138,44312,settled,wallet,2026-08-09T10:00:00
PAY073255,O073139,22244,settled,wallet,2026-08-18T05:00:00
PAY073256,O073140,19212,settled,ach,2026-08-25T00:00:00
PAY073257,O073141,1709,settled,ach,2026-08-11T10:00:00
PAY073258,O073142,40008,settled,wallet,2026-08-22T03:00:00
PAY073259,O073143,3394,settled,ach,2026-08-17T05:00:00
PAY073260,O073144,16976,settled,wallet,2026-08-09T07:00:00
PAY073261,O073145,19131,settled,wire,2026-09-01T09:00:00
PAY073262,O073146,16370,settled,wire,2026-08-10T14:00:00
PAY073263,O073147,8263,settled,card,2026-08-17T10:00:00
PAY073264,O073148,29032,settled,ach,2026-08-11T08:00:00
PAY073265,O073149,45643,settled,ach,2026-08-20T19:00:00
PAY073266,O073150,44009,settled,ach,2026-08-28T10:00:00
PAY073267,O073151,13848,settled,ach,2026-08-22T13:00:00
PAY073268,O073152,37953,settled,ach,2026-08-22T20:00:00
PAY073269,O073153,21738,settled,wire,2026-08-24T17:00:00
PAY073270,O073154,41217,settled,ach,2026-08-14T19:00:00
PAY073271,O073155,20628,settled,wallet,2026-09-03T14:00:00
PAY073272,O073156,13699,settled,ach,2026-08-20T04:00:00
PAY073273,O073157,26228,settled,ach,2026-08-16T05:00:00
PAY073274,O073158,15723,settled,wallet,2026-08-12T23:00:00
PAY073275,O073159,3865,settled,wallet,2026-08-28T16:00:00
PAY073276,O073160,44606,settled,wallet,2026-08-11T12:00:00
PAY073277,O073161,27928,settled,wire,2026-09-01T21:00:00
PAY073278,O073162,14919,settled,wire,2026-08-12T13:00:00
PAY073279,O073163,21133,settled,wire,2026-08-14T23:00:00
PAY073280,O073164,25513,settled,wallet,2026-08-26T18:00:00
PAY073281,O073165,5127,settled,card,2026-08-09T02:00:00
PAY073282,O073166,18858,settled,wallet,2026-08-31T13:00:00
PAY073283,O073167,18118,settled,wallet,2026-08-29T17:00:00
PAY073284,O073168,33231,settled,ach,2026-08-07T06:00:00
PAY073285,O073169,10867,settled,ach,2026-08-09T03:00:00
PAY073286,O073170,12190,settled,ach,2026-08-13T02:00:00
PAY073287,O073171,8609,settled,ach,2026-08-20T23:00:00
PAY073288,O073172,36318,settled,card,2026-08-14T03:00:00
PAY073289,O073173,9111,settled,wallet,2026-09-02T18:00:00
