settlement_id,payment_id,expected_amt,actual_amt,status,ts
SET096317,PAY096456,20639,20639,settled,2026-08-13T11:00:00
SET096318,PAY096457,6489,6489,settled,2026-08-24T17:00:00
SET096319,PAY096458,36245,36245,settled,2026-08-07T12:00:00
SET096320,PAY096459,19978,19978,settled,2026-08-17T02:00:00
SET096321,PAY096460,9756,9756,settled,2026-08-23T19:00:00
SET096322,PAY096461,14626,14626,settled,2026-08-27T14:00:00
SET096323,PAY096462,36738,36738,settled,2026-09-03T04:00:00
SET096324,PAY096463,16952,16952,settled,2026-09-04T07:00:00
SET096325,PAY096464,46761,46761,settled,2026-08-25T22:00:00
SET096326,PAY096465,15942,15942,settled,2026-08-08T23:00:00
SET096327,PAY096466,31937,31937,settled,2026-08-09T09:00:00
SET096328,PAY096467,42058,42058,settled,2026-08-06T16:00:00
SET096329,PAY096468,30994,30994,settled,2026-08-14T05:00:00
SET096330,PAY096469,7054,7054,settled,2026-08-19T09:00:00
SET096331,PAY096470,25118,25118,settled,2026-09-02T23:00:00
SET096332,PAY096471,7793,7793,settled,2026-09-03T02:00:00
SET096333,PAY096472,4300,4300,settled,2026-08-11T06:00:00
SET096334,PAY096473,1155,1155,settled,2026-08-24T17:00:00
SET096335,PAY096474,22089,22089,settled,2026-08-21T06:00:00
SET096336,PAY096475,15255,15255,settled,2026-08-12T15:00:00
SET096337,PAY096476,34838,34838,settled,2026-08-11T21:00:00
SET096338,PAY096477,9844,9844,settled,2026-08-21T07:00:00
SET096339,PAY096478,1060,1060,settled,2026-08-28T11:00:00
SET096340,PAY096479,17321,17321,settled,2026-08-13T04:00:00
SET096341,PAY096480,41751,41751,settled,2026-08-20T17:00:00
SET096342,PAY096481,4339,4339,settled,2026-08-24T04:00:00
SET096343,PAY096482,41834,41834,settled,2026-08-09T09:00:00
SET096344,PAY096483,11879,11879,settled,2026-09-01T04:00:00
SET096345,PAY096484,27408,27408,settled,2026-08-16T20:00:00
SET096346,PAY096485,31352,31352,settled,2026-08-09T17:00:00
SET096347,PAY096486,7161,7161,settled,2026-08-24T06:00:00
SET096348,PAY096487,29860,29860,settled,2026-08-15T10:00:00
SET096349,PAY096488,16813,16813,settled,2026-08-15T22:00:00
SET096350,PAY096489,1274,1274,settled,2026-08-18T08:00:00
SET096351,PAY096490,44326,44326,settled,2026-09-02T11:00:00
SET096352,PAY096491,14845,14845,settled,2026-08-10T10:00:00
SET096353,PAY096492,21088,21088,settled,2026-08-15T12:00:00
SET096354,PAY096493,22499,22499,settled,2026-08-12T04:00:00
SET096355,PAY096494,39249,39249,settled,2026-08-17T15:00:00
SET096356,PAY096495,18741,18741,settled,2026-08-11T21:00:00
SET096357,PAY096496,30123,30123,settled,2026-08-23T18:00:00
SET096358,PAY096497,9240,9240,settled,2026-08-27T10:00:00
SET096359,PAY096498,38915,38915,settled,2026-08-08T19:00:00
SET096360,PAY096499,37821,37821,settled,2026-09-03T02:00:00
SET096361,PAY096500,23841,23841,settled,2026-09-03T19:00:00
SET096362,PAY096501,19388,19388,settled,2026-08-23T06:00:00
SET096363,PAY096502,29112,29112,settled,2026-09-03T02:00:00
SET096364,PAY096503,5053,5053,settled,2026-08-28T14:00:00
SET096365,PAY096504,39982,39982,settled,2026-08-27T18:00:00
SET096366,PAY096505,23244,23244,settled,2026-08-28T17:00:00
SET096367,PAY096506,13748,13748,settled,2026-08-15T08:00:00
SET096368,PAY096507,15300,15300,settled,2026-08-17T17:00:00
SET096369,PAY096508,25342,25342,settled,2026-08-24T09:00:00
SET096370,PAY096509,30473,30473,settled,2026-08-15T03:00:00
SET096371,PAY096510,5416,5416,settled,2026-08-08T12:00:00
SET096372,PAY096511,2279,2279,settled,2026-09-04T11:00:00
SET096373,PAY096512,44070,44070,settled,2026-08-13T09:00:00
SET096374,PAY096513,25801,25801,settled,2026-09-01T22:00:00
SET096375,PAY096514,21118,21118,settled,2026-08-18T14:00:00
SET096376,PAY096515,39998,39998,settled,2026-08-12T06:00:00
SET096377,PAY096516,18043,18043,settled,2026-09-02T14:00:00
SET096378,PAY096517,44553,44553,settled,2026-08-25T15:00:00
SET096379,PAY096518,6703,6703,settled,2026-08-21T14:00:00
SET096380,PAY096519,32999,32999,settled,2026-08-20T01:00:00
SET096381,PAY096520,18526,18526,settled,2026-09-04T09:00:00
SET096382,PAY096521,24816,24816,settled,2026-08-26T05:00:00
SET096383,PAY096522,11538,11538,settled,2026-08-08T09:00:00
SET096384,PAY096523,13432,13432,settled,2026-08-24T20:00:00
SET096385,PAY096524,14655,14655,settled,2026-08-29T21:00:00
SET096386,PAY096525,28941,28941,settled,2026-08-24T13:00:00
SET096387,PAY096526,21412,21412,settled,2026-08-24T06:00:00
SET096388,PAY096527,11777,11777,settled,2026-08-19T06:00:00
SET096389,PAY096528,977,977,settled,2026-08-12T21:00:00
SET096390,PAY096529,38786,38786,settled,2026-09-03T14:00:00
SET096391,PAY096530,45235,45235,settled,2026-08-31T10:00:00
SET096392,PAY096531,2303,2303,settled,2026-08-06T14:00:00
SET096393,PAY096532,5107,5107,settled,2026-08-28T00:00:00
SET096394,PAY096533,8864,8864,settled,2026-08-20T16:00:00
SET096395,PAY096534,31758,31758,settled,2026-08-27T01:00:00
SET096396,PAY096535,35115,35115,settled,2026-08-10T11:00:00
SET096397,PAY096536,13219,13219,settled,2026-08-19T19:00:00
SET096398,PAY096537,2339,2339,settled,2026-08-12T09:00:00
SET096399,PAY096538,9252,9252,settled,2026-08-25T23:00:00
SET096400,PAY096539,17486,17486,settled,2026-08-24T09:00:00
SET096401,PAY096540,3874,3874,settled,2026-08-12T00:00:00
SET096402,PAY096541,28165,28165,settled,2026-08-25T11:00:00
SET096403,PAY096542,42075,42075,settled,2026-08-12T20:00:00
SET096404,PAY096543,1384,1384,settled,2026-09-03T10:00:00
SET096405,PAY096544,3774,3774,settled,2026-08-24T15:00:00
SET096406,PAY096545,20489,20489,settled,2026-08-20T20:00:00
SET096407,PAY096546,22095,22095,settled,2026-08-28T19:00:00
SET096408,PAY096547,39091,39091,settled,2026-08-20T02:00:00
SET096409,PAY096548,5066,5066,settled,2026-09-04T03:00:00
SET096410,PAY096549,36251,36251,settled,2026-08-29T02:00:00
SET096411,PAY096550,27142,27142,settled,2026-08-14T10:00:00
SET096412,PAY096551,40748,40748,settled,2026-08-18T15:00:00
SET096413,PAY096552,12338,12338,settled,2026-08-25T06:00:00
SET096414,PAY096553,23522,23522,settled,2026-08-09T22:00:00
SET096415,PAY096554,18136,18136,settled,2026-08-11T09:00:00
SET096416,PAY096555,19279,19279,settled,2026-08-09T04:00:00
SET096417,PAY096556,32934,32934,settled,2026-08-20T04:00:00
SET096418,PAY096557,40422,40422,settled,2026-08-24T02:00:00
SET096419,PAY096558,6832,6832,settled,2026-08-12T23:00:00
SET096420,PAY096559,1369,1369,settled,2026-08-14T03:00:00
SET096421,PAY096560,25712,25712,settled,2026-08-30T01:00:00
SET096422,PAY096561,19919,19919,settled,2026-08-25T04:00:00
SET096423,PAY096562,25360,25360,settled,2026-08-31T23:00:00
SET096424,PAY096563,7625,7625,settled,2026-08-10T01:00:00
SET096425,PAY096564,34324,34324,settled,2026-08-06T21:00:00
SET096426,PAY096565,1035,1035,settled,2026-08-10T08:00:00
SET096427,PAY096566,14394,14394,settled,2026-08-07T20:00:00
SET096428,PAY096567,38409,38409,settled,2026-08-21T05:00:00
SET096429,PAY096568,2575,2575,settled,2026-08-19T14:00:00
SET096430,PAY096569,30652,30652,settled,2026-08-23T04:00:00
SET096431,PAY096570,21920,21920,settled,2026-08-24T21:00:00
SET096432,PAY096571,23694,23694,settled,2026-08-15T07:00:00
SET096433,PAY096572,14529,14529,settled,2026-08-16T11:00:00
SET096434,PAY096573,1917,1917,settled,2026-08-18T13:00:00
SET096435,PAY096574,18469,18469,settled,2026-08-13T04:00:00
SET096436,PAY096575,41667,41667,settled,2026-09-02T18:00:00
SET096437,PAY096576,24278,24278,settled,2026-08-11T06:00:00
SET096438,PAY096577,42752,42752,settled,2026-08-23T14:00:00
SET096439,PAY096578,20944,20944,settled,2026-08-08T02:00:00
SET096440,PAY096579,29414,29414,settled,2026-08-16T19:00:00
SET096441,PAY096580,17862,17862,settled,2026-08-22T04:00:00
SET096442,PAY096581,41294,41294,settled,2026-08-17T08:00:00
SET096443,PAY096582,30823,30823,settled,2026-08-09T23:00:00
SET096444,PAY096583,30698,30698,settled,2026-09-02T12:00:00
SET096445,PAY096584,28978,28978,settled,2026-09-02T17:00:00
SET096446,PAY096585,33997,33997,settled,2026-08-13T10:00:00
SET096447,PAY096586,6957,6957,settled,2026-08-23T05:00:00
SET096448,PAY096587,25055,25055,settled,2026-08-06T22:00:00
SET096449,PAY096588,31185,31185,settled,2026-08-20T21:00:00
SET096450,PAY096589,18441,18441,settled,2026-08-12T10:00:00
SET096451,PAY096590,32557,32557,settled,2026-08-17T15:00:00
SET096452,PAY096591,37405,37405,settled,2026-08-10T10:00:00
SET096453,PAY096592,19217,19217,settled,2026-09-01T15:00:00
SET096454,PAY096593,3798,3798,settled,2026-08-22T21:00:00
SET096455,PAY096594,17156,17156,settled,2026-08-10T06:00:00
SET096456,PAY096595,36022,36022,settled,2026-08-29T05:00:00
SET096457,PAY096596,38317,38317,settled,2026-08-19T10:00:00
SET096458,PAY096597,40094,40094,settled,2026-08-27T06:00:00
SET096459,PAY096598,23553,23553,settled,2026-08-08T18:00:00
SET096460,PAY096599,30148,30148,settled,2026-08-14T18:00:00
SET096461,PAY096600,39134,39134,settled,2026-08-30T18:00:00
SET096462,PAY096601,25470,25470,settled,2026-08-22T20:00:00
SET096463,PAY096602,16926,16926,settled,2026-09-02T15:00:00
SET096464,PAY096603,34579,34579,settled,2026-09-04T08:00:00
SET096465,PAY096604,12308,12308,settled,2026-08-20T16:00:00
SET096466,PAY096605,22525,22525,settled,2026-08-19T10:00:00
SET096467,PAY096606,18953,18953,settled,2026-08-15T23:00:00
SET096468,PAY096607,13384,13384,settled,2026-08-09T07:00:00
SET096469,PAY096608,41034,41034,settled,2026-08-31T04:00:00
SET096470,PAY096609,29008,29008,settled,2026-08-28T08:00:00
SET096471,PAY096610,18186,18186,settled,2026-08-11T14:00:00
SET096472,PAY096611,10124,10124,settled,2026-08-07T10:00:00
SET096473,PAY096612,41302,41302,settled,2026-08-09T16:00:00
SET096474,PAY096613,15407,15407,settled,2026-08-17T14:00:00
SET096475,PAY096614,37588,37588,settled,2026-08-28T07:00:00
SET096476,PAY096615,35350,35350,settled,2026-08-20T06:00:00
SET096477,PAY096616,16881,16881,settled,2026-09-03T02:00:00
SET096478,PAY096617,20298,20298,settled,2026-08-24T21:00:00
SET096479,PAY096618,20941,20941,settled,2026-08-19T18:00:00
SET096480,PAY096619,13682,13682,settled,2026-09-02T23:00:00
SET096481,PAY096620,17721,17721,settled,2026-08-20T10:00:00
SET096482,PAY096621,16902,16902,settled,2026-08-24T19:00:00
SET096483,PAY096622,40866,40866,settled,2026-08-26T17:00:00
SET096484,PAY096623,22005,22005,settled,2026-08-20T09:00:00
SET096485,PAY096624,20629,20629,settled,2026-08-26T07:00:00
SET096486,PAY096625,35088,35088,settled,2026-08-15T12:00:00
SET096487,PAY096626,21845,21845,settled,2026-08-18T06:00:00
SET096488,PAY096627,23070,23070,settled,2026-08-22T02:00:00
SET096489,PAY096628,7458,7458,settled,2026-08-11T17:00:00
SET096490,PAY096629,7995,7995,settled,2026-08-25T20:00:00
SET096491,PAY096630,41527,41527,settled,2026-08-19T06:00:00
SET096492,PAY096631,33713,33713,settled,2026-08-24T21:00:00
SET096493,PAY096632,10430,10430,settled,2026-08-18T23:00:00
SET096494,PAY096633,26073,26073,settled,2026-09-02T13:00:00
SET096495,PAY096634,1589,1589,settled,2026-08-27T21:00:00
SET096496,PAY096635,4594,4594,settled,2026-08-16T16:00:00
SET096497,PAY096636,28179,28179,settled,2026-08-18T15:00:00
SET096498,PAY096637,26252,26252,settled,2026-08-26T14:00:00
SET096499,PAY096638,1177,1177,settled,2026-08-08T08:00:00
SET096500,PAY096639,35923,35923,settled,2026-08-17T16:00:00
SET096501,PAY096640,23141,23141,settled,2026-09-03T15:00:00
SET096502,PAY096641,23307,23307,settled,2026-08-10T07:00:00
SET096503,PAY096642,37594,37594,settled,2026-09-03T13:00:00
SET096504,PAY096643,18291,18291,settled,2026-08-10T20:00:00
SET096505,PAY096644,2469,2469,settled,2026-08-20T00:00:00
SET096506,PAY096645,14577,14577,settled,2026-08-31T03:00:00
SET096507,PAY096646,27256,27256,settled,2026-08-29T05:00:00
SET096508,PAY096647,20733,20733,settled,2026-08-07T16:00:00
SET096509,PAY096648,12383,12383,settled,2026-08-22T14:00:00
SET096510,PAY096649,36666,36666,settled,2026-08-31T17:00:00
SET096511,PAY096650,35183,35183,settled,2026-08-27T19:00:00
SET096512,PAY096651,31221,31221,settled,2026-09-03T12:00:00
SET096513,PAY096652,33010,33010,settled,2026-08-16T00:00:00
SET096514,PAY096653,44923,44923,settled,2026-08-27T14:00:00
SET096515,PAY096654,43663,43663,settled,2026-08-14T17:00:00
SET096516,PAY096655,5523,5523,settled,2026-08-26T01:00:00
SET096517,PAY096656,39076,39076,settled,2026-08-18T04:00:00
SET096518,PAY096657,25304,25304,settled,2026-08-07T01:00:00
SET096519,PAY096658,42887,42887,settled,2026-08-16T08:00:00
SET096520,PAY096659,1688,1688,settled,2026-08-22T23:00:00
SET096521,PAY096660,38871,38871,settled,2026-08-11T12:00:00
SET096522,PAY096661,31648,31648,settled,2026-08-10T16:00:00
SET096523,PAY096662,39595,39595,settled,2026-08-19T11:00:00
SET096524,PAY096663,34984,34984,settled,2026-08-17T18:00:00
SET096525,PAY096664,5385,5385,settled,2026-08-08T21:00:00
SET096526,PAY096665,9452,9452,settled,2026-08-23T11:00:00
SET096527,PAY096666,13745,13745,settled,2026-09-04T10:00:00
SET096528,PAY096667,43935,43935,settled,2026-08-23T23:00:00
SET096529,PAY096668,6549,6549,settled,2026-09-03T17:00:00
SET096530,PAY096669,20279,20279,settled,2026-08-13T13:00:00
SET096531,PAY096670,13630,13630,settled,2026-08-08T23:00:00
SET096532,PAY096671,32927,32927,settled,2026-08-12T02:00:00
SET096533,PAY096672,6263,6263,settled,2026-08-12T21:00:00
SET096534,PAY096673,38845,38845,settled,2026-08-30T19:00:00
SET096535,PAY096674,33001,33001,settled,2026-09-03T22:00:00
SET096536,PAY096675,26629,26629,settled,2026-08-18T15:00:00
SET096537,PAY096676,6283,6283,settled,2026-08-30T15:00:00
SET096538,PAY096677,14694,14694,settled,2026-08-24T07:00:00
SET096539,PAY096678,20347,20347,settled,2026-08-13T04:00:00
SET096540,PAY096679,18580,18580,settled,2026-08-24T19:00:00
SET096541,PAY096680,23878,23878,settled,2026-08-30T01:00:00
SET096542,PAY096681,22965,22965,settled,2026-08-09T18:00:00
SET096543,PAY096682,36928,36928,settled,2026-08-15T04:00:00
SET096544,PAY096683,5096,5096,settled,2026-08-14T20:00:00
SET096545,PAY096684,9767,9767,settled,2026-08-28T06:00:00
SET096546,PAY096685,15757,15757,settled,2026-08-19T23:00:00
SET096547,PAY096686,23860,23860,settled,2026-08-28T14:00:00
SET096548,PAY096687,23550,23550,settled,2026-08-29T20:00:00
SET096549,PAY096688,32264,32264,settled,2026-08-19T01:00:00
SET096550,PAY096689,29294,29294,settled,2026-08-08T16:00:00
SET096551,PAY096690,40165,40165,settled,2026-08-30T13:00:00
SET096552,PAY096691,1195,1195,settled,2026-08-22T20:00:00
SET096553,PAY096692,42381,42381,settled,2026-08-21T01:00:00
SET096554,PAY096693,36920,36920,settled,2026-08-13T13:00:00
SET096555,PAY096694,14441,14441,settled,2026-08-11T14:00:00
SET096556,PAY096695,32405,32405,settled,2026-08-25T10:00:00
SET096557,PAY096696,35561,35561,settled,2026-08-11T13:00:00
SET096558,PAY096697,14582,14582,settled,2026-08-19T13:00:00
SET096559,PAY096698,43003,43003,settled,2026-08-19T14:00:00
SET096560,PAY096699,14073,14073,settled,2026-08-30T20:00:00
SET096561,PAY096700,21787,21787,settled,2026-08-18T21:00:00
SET096562,PAY096701,12514,12514,settled,2026-08-25T06:00:00
SET096563,PAY096702,40112,40112,settled,2026-08-15T14:00:00
SET096564,PAY096703,44935,44935,settled,2026-08-26T20:00:00
SET096565,PAY096704,15163,15163,settled,2026-08-13T13:00:00
SET096566,PAY096705,12487,12487,settled,2026-08-16T11:00:00
SET096567,PAY096706,11699,11699,settled,2026-08-26T17:00:00
SET096568,PAY096707,33794,33794,settled,2026-08-09T01:00:00
SET096569,PAY096708,44900,44900,settled,2026-08-23T14:00:00
SET096570,PAY096709,45482,45482,settled,2026-08-31T04:00:00
SET096571,PAY096710,20962,20962,settled,2026-08-27T08:00:00
SET096572,PAY096711,37708,37708,settled,2026-08-28T12:00:00
SET096573,PAY096712,35641,35641,settled,2026-08-21T07:00:00
SET096574,PAY096713,39612,39612,settled,2026-09-03T07:00:00
SET096575,PAY096714,9872,9872,settled,2026-09-04T11:00:00
SET096576,PAY096715,1653,1653,settled,2026-09-02T13:00:00
SET096577,PAY096716,12778,12778,settled,2026-08-23T12:00:00
SET096578,PAY096717,29921,29921,settled,2026-08-15T17:00:00
SET096579,PAY096718,15189,15189,settled,2026-08-16T08:00:00
SET096580,PAY096719,24937,24937,settled,2026-08-08T12:00:00
SET096581,PAY096720,27516,27516,settled,2026-08-29T02:00:00
SET096582,PAY096721,28915,28915,settled,2026-08-12T12:00:00
SET096583,PAY096722,26683,26683,settled,2026-08-22T19:00:00
SET096584,PAY096723,22768,22768,settled,2026-08-13T16:00:00
SET096585,PAY096724,35592,35592,settled,2026-08-28T11:00:00
SET096586,PAY096725,10136,10136,settled,2026-08-25T05:00:00
SET096587,PAY096726,32322,32322,settled,2026-08-10T19:00:00
SET096588,PAY096727,33017,33017,settled,2026-08-07T18:00:00
SET096589,PAY096728,8803,8803,settled,2026-08-12T18:00:00
SET096590,PAY096729,24279,24279,settled,2026-08-23T08:00:00
SET096591,PAY096730,9978,9978,settled,2026-08-25T17:00:00
SET096592,PAY096731,43665,43665,settled,2026-08-19T16:00:00
SET096593,PAY096732,22626,22626,settled,2026-08-18T22:00:00
SET096594,PAY096733,22546,22546,settled,2026-08-28T21:00:00
SET096595,PAY096734,25023,25023,settled,2026-08-18T11:00:00
SET096596,PAY096735,29668,29668,settled,2026-08-18T06:00:00
SET096597,PAY096736,2226,2226,settled,2026-08-28T18:00:00
SET096598,PAY096737,32361,32361,settled,2026-08-07T12:00:00
SET096599,PAY096738,11923,11923,settled,2026-08-19T07:00:00
SET096600,PAY096739,24974,24974,settled,2026-08-25T06:00:00
SET096601,PAY096740,40292,40292,settled,2026-08-31T21:00:00
SET096602,PAY096741,28830,28830,settled,2026-08-16T10:00:00
SET096603,PAY096742,2782,2782,settled,2026-08-22T23:00:00
SET096604,PAY096743,22673,22673,settled,2026-08-22T02:00:00
SET096605,PAY096744,42215,42215,settled,2026-08-19T08:00:00
SET096606,PAY096745,29847,29847,settled,2026-08-19T14:00:00
SET096607,PAY096746,2593,2593,settled,2026-08-20T00:00:00
SET096608,PAY096747,29248,29248,settled,2026-08-20T23:00:00
SET096609,PAY096748,14150,14150,settled,2026-08-16T14:00:00
SET096610,PAY096749,29527,29527,settled,2026-08-24T19:00:00
SET096611,PAY096750,13729,13729,settled,2026-08-19T15:00:00
SET096612,PAY096751,42383,42383,settled,2026-08-13T22:00:00
SET096613,PAY096752,24613,24613,settled,2026-08-16T13:00:00
SET096614,PAY096753,5616,5616,settled,2026-09-04T01:00:00
SET096615,PAY096754,6356,6356,settled,2026-08-11T12:00:00
SET096616,PAY096755,33501,33501,settled,2026-08-17T21:00:00
SET096617,PAY096756,43948,43948,settled,2026-08-30T12:00:00
SET096618,PAY096757,6068,6068,settled,2026-08-26T20:00:00
SET096619,PAY096758,5775,5775,settled,2026-08-09T13:00:00
SET096620,PAY096759,31627,31627,settled,2026-08-28T12:00:00
SET096621,PAY096760,37360,37360,settled,2026-08-11T18:00:00
SET096622,PAY096761,44576,44576,settled,2026-09-04T11:00:00
SET096623,PAY096762,20106,20106,settled,2026-09-03T10:00:00
SET096624,PAY096763,27231,27231,settled,2026-08-12T14:00:00
SET096625,PAY096764,26991,26991,settled,2026-08-11T14:00:00
SET096626,PAY096765,28670,28670,settled,2026-08-26T05:00:00
SET096627,PAY096766,39093,39093,settled,2026-09-03T23:00:00
SET096628,PAY096767,9160,9160,settled,2026-08-11T10:00:00
SET096629,PAY096768,17837,17837,settled,2026-08-09T04:00:00
SET096630,PAY096769,10775,10775,settled,2026-08-25T16:00:00
SET096631,PAY096770,17772,17772,settled,2026-08-31T15:00:00
SET096632,PAY096771,11168,11168,settled,2026-08-20T11:00:00
SET096633,PAY096772,36007,36007,settled,2026-08-15T04:00:00
SET096634,PAY096773,46514,46514,settled,2026-09-01T07:00:00
SET096635,PAY096774,33107,33107,settled,2026-08-09T23:00:00
SET096636,PAY096775,10610,10610,settled,2026-09-04T02:00:00
